ts,kind,level_2,variable,value
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,19,y__longest_strike_below_mean,5.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,20,y__longest_strike_above_mean,27.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,21,y__count_above_mean,1908.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,22,y__count_below_mean,396.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,23,y__last_location_of_maximum,0.99609375
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,24,y__first_location_of_maximum,0.002170138888888889
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,25,y__last_location_of_minimum,0.9965277777777778
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,26,y__first_location_of_minimum,0.00043402777777777775
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,27,y__percentage_of_reoccurring_values_to_all_values,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,28,y__percentage_of_reoccurring_datapoints_to_all_datapoints,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,29,y__sum_of_reoccurring_values,3.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,30,y__sum_of_reoccurring_data_points,2297.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,31,y__ratio_value_number_to_time_series_length,0.0013020833333333333
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,32,y__maximum,2.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,33,y__absolute_maximum,2.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,34,y__minimum,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,35,y__benford_correlation,0.939105737432741
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,36,y__time_reversal_asymmetry_statistic__lag_1,0.18722849695916594
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,37,y__time_reversal_asymmetry_statistic__lag_2,0.002173913043478261
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,38,y__time_reversal_asymmetry_statistic__lag_3,-0.006092254134029591
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,39,y__c3__lag_1,0.6650738488271069
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,40,y__c3__lag_2,0.9878260869565217
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,41,y__c3__lag_3,0.9821583986074848
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,42,y__cid_ce__normalize_True,82.23440026272051
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,43,y__cid_ce__normalize_False,48.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,44,y__symmetry_looking__r_0.0,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,45,y__symmetry_looking__r_0.05,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,46,y__symmetry_looking__r_0.1,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,47,y__symmetry_looking__r_0.15000000000000002,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,48,y__symmetry_looking__r_0.2,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,49,y__symmetry_looking__r_0.25,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,50,y__symmetry_looking__r_0.30000000000000004,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,51,y__symmetry_looking__r_0.35000000000000003,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,52,y__symmetry_looking__r_0.4,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,53,y__symmetry_looking__r_0.45,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,54,y__symmetry_looking__r_0.5,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,55,y__symmetry_looking__r_0.55,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,56,y__symmetry_looking__r_0.6000000000000001,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,57,y__symmetry_looking__r_0.65,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,58,y__symmetry_looking__r_0.7000000000000001,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,59,y__symmetry_looking__r_0.75,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,60,y__symmetry_looking__r_0.8,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,61,y__symmetry_looking__r_0.8500000000000001,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,62,y__symmetry_looking__r_0.9,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,63,y__symmetry_looking__r_0.9500000000000001,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,64,y__large_standard_deviation__r_0.05,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,65,y__large_standard_deviation__r_0.1,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,66,y__large_standard_deviation__r_0.15000000000000002,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,67,y__large_standard_deviation__r_0.2,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,68,y__large_standard_deviation__r_0.25,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,69,y__large_standard_deviation__r_0.30000000000000004,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,70,y__large_standard_deviation__r_0.35000000000000003,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,71,y__large_standard_deviation__r_0.4,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,72,y__large_standard_deviation__r_0.45,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,73,y__large_standard_deviation__r_0.5,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,74,y__large_standard_deviation__r_0.55,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,75,y__large_standard_deviation__r_0.6000000000000001,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,76,y__large_standard_deviation__r_0.65,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,77,y__large_standard_deviation__r_0.7000000000000001,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,78,y__large_standard_deviation__r_0.75,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,79,y__large_standard_deviation__r_0.8,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,80,y__large_standard_deviation__r_0.8500000000000001,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,81,y__large_standard_deviation__r_0.9,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,82,y__large_standard_deviation__r_0.9500000000000001,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,83,y__quantile__q_0.1,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,84,y__quantile__q_0.2,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,85,y__quantile__q_0.3,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,86,y__quantile__q_0.4,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,87,y__quantile__q_0.6,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,88,y__quantile__q_0.7,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,89,y__quantile__q_0.8,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,90,y__quantile__q_0.9,2.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,91,y__autocorrelation__lag_0,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,92,y__autocorrelation__lag_1,-0.46775871488388
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,93,y__autocorrelation__lag_2,-0.016598612760286027
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,94,y__autocorrelation__lag_3,-0.016605838186480752
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,95,y__autocorrelation__lag_4,0.007633502255767537
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,96,y__autocorrelation__lag_5,0.01912702496156504
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,97,y__autocorrelation__lag_6,-0.0025817264413382076
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,98,y__autocorrelation__lag_7,-0.015357000728362555
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,99,y__autocorrelation__lag_8,0.02937885018879994
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,100,y__autocorrelation__lag_9,-0.028155678029113784
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,101,"y__agg_autocorrelation__f_agg_""mean""__maxlag_40",-0.012391409674495455
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,102,"y__agg_autocorrelation__f_agg_""median""__maxlag_40",-0.0006652232247394836
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,103,"y__agg_autocorrelation__f_agg_""var""__maxlag_40",0.005680042528268393
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,104,y__partial_autocorrelation__lag_0,1.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,105,y__partial_autocorrelation__lag_1,-0.4677587148838795
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,106,y__partial_autocorrelation__lag_2,-0.301326536543326
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,107,y__partial_autocorrelation__lag_3,-0.23604759991007343
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,108,y__partial_autocorrelation__lag_4,-0.18108907701181814
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,109,y__partial_autocorrelation__lag_5,-0.11523437739788481
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,110,y__partial_autocorrelation__lag_6,-0.07701049064651011
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,111,y__partial_autocorrelation__lag_7,-0.07326015224178452
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,112,y__partial_autocorrelation__lag_8,-0.01922680059022769
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,113,y__partial_autocorrelation__lag_9,-0.03288900999128111
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,114,y__number_cwt_peaks__n_1,236.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,115,y__number_cwt_peaks__n_5,111.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,116,y__number_peaks__n_1,389.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,117,y__number_peaks__n_3,187.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,118,y__number_peaks__n_5,81.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,119,y__number_peaks__n_10,3.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,120,y__number_peaks__n_50,0.0
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,121,y__binned_entropy__max_bins_10,0.8776563669688509
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,122,y__index_mass_quantile__q_0.1,0.10026041666666667
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,123,y__index_mass_quantile__q_0.2,0.2026909722222222
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,124,y__index_mass_quantile__q_0.3,0.3020833333333333
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,125,y__index_mass_quantile__q_0.4,0.4014756944444444
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,126,y__index_mass_quantile__q_0.6,0.6011284722222222
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,127,y__index_mass_quantile__q_0.7,0.7009548611111112
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,128,y__index_mass_quantile__q_0.8,0.80078125
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,129,y__index_mass_quantile__q_0.9,0.9006076388888888
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,130,"y__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",-0.2645441478064099
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,131,"y__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)",-0.31741893050991576
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,132,"y__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",-0.29430867574543496
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,133,"y__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",-0.1289340636043511
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,134,"y__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",-0.10351008707214383
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,135,"y__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",0.04765938871962672
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,136,"y__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",0.05030458860235483
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,137,"y__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",0.08079885984432635
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,138,"y__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",0.13373147525276124
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,139,"y__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",0.38787373577978973
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,140,"y__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",0.3550819961072757
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,141,"y__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)",0.22637400631554871
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,142,"y__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",0.5122557350279419
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,143,"y__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",0.6426098759064073
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,144,"y__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",0.47696156116455396
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,145,"y__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",0.5712633373212441
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,146,"y__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",0.8267355809745343
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,147,"y__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",0.944581886368758
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,148,"y__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",0.8901999944605401
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,149,"y__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",0.558898174966517
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,150,"y__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",0.7314402034680694
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,151,"y__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",1.0661808509780015
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,152,"y__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",0.9653124622021193
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,153,"y__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",0.8841565101795182
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,154,"y__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",0.20767942832988967
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,155,"y__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",1.111005327519967
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,156,"y__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",1.2070712060739097
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,157,"y__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",1.078842156783648
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,158,"y__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",-0.32235173744916173
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,159,"y__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",1.0808167048555342
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,160,"y__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",1.4415391818324392
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,161,"y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",1.138475034229718
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,162,"y__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",-0.4825431008053651
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,163,"y__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",1.019251614094407
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,164,"y__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",1.3989389392241338
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,165,"y__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",1.418206689974747
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,166,"y__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",-0.2824175300047508
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,167,"y__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",0.9067262764664149
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,168,"y__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.6822125958139416
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,169,"y__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",1.4547138764687257
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,170,"y__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",0.11944270688680508
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,171,"y__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",0.7288966360226988
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,172,"y__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",1.5559836777920606
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,173,"y__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",1.7170780921130824
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,174,"y__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",0.5704000920912824
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,175,"y__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",0.5854932171328551
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,176,"y__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",1.6813071278274208
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,177,"y__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",1.8709098112609783
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,178,"y__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",0.7449874859113661
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,179,"y__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",0.4744298252156739
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,180,"y__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",1.6669640822066771
011852a8a6b8a05a1b0b007ba56d8ddf91596dc0580711a570c650b8d395d5ad,y,181,"y__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",1.8893465998206376
