id,y__abs_energy,"y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""","y__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",y__ar_coefficient__coeff_10__k_10,y__ar_coefficient__coeff_1__k_10,y__ar_coefficient__coeff_2__k_10,y__ar_coefficient__coeff_3__k_10,y__ar_coefficient__coeff_4__k_10,y__ar_coefficient__coeff_6__k_10,y__ar_coefficient__coeff_7__k_10,y__ar_coefficient__coeff_8__k_10,y__ar_coefficient__coeff_9__k_10,"y__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",y__benford_correlation,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",y__count_above_mean,"y__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",y__energy_ratio_by_chunks__num_segments_10__segment_focus_2,y__energy_ratio_by_chunks__num_segments_10__segment_focus_3,y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,"y__fft_aggregated__aggtype_""kurtosis""","y__fft_coefficient__attr_""angle""__coeff_1","y__fft_coefficient__attr_""angle""__coeff_16","y__fft_coefficient__attr_""angle""__coeff_19","y__fft_coefficient__attr_""angle""__coeff_2","y__fft_coefficient__attr_""angle""__coeff_20","y__fft_coefficient__attr_""angle""__coeff_23","y__fft_coefficient__attr_""angle""__coeff_28","y__fft_coefficient__attr_""angle""__coeff_33","y__fft_coefficient__attr_""angle""__coeff_34","y__fft_coefficient__attr_""angle""__coeff_36","y__fft_coefficient__attr_""angle""__coeff_37","y__fft_coefficient__attr_""angle""__coeff_38","y__fft_coefficient__attr_""angle""__coeff_39","y__fft_coefficient__attr_""angle""__coeff_4","y__fft_coefficient__attr_""angle""__coeff_40","y__fft_coefficient__attr_""angle""__coeff_41","y__fft_coefficient__attr_""angle""__coeff_43","y__fft_coefficient__attr_""angle""__coeff_46","y__fft_coefficient__attr_""angle""__coeff_49","y__fft_coefficient__attr_""angle""__coeff_5","y__fft_coefficient__attr_""angle""__coeff_50","y__fft_coefficient__attr_""angle""__coeff_52","y__fft_coefficient__attr_""angle""__coeff_53","y__fft_coefficient__attr_""angle""__coeff_59","y__fft_coefficient__attr_""angle""__coeff_6","y__fft_coefficient__attr_""angle""__coeff_60","y__fft_coefficient__attr_""angle""__coeff_63","y__fft_coefficient__attr_""angle""__coeff_65","y__fft_coefficient__attr_""angle""__coeff_66","y__fft_coefficient__attr_""angle""__coeff_69","y__fft_coefficient__attr_""angle""__coeff_72","y__fft_coefficient__attr_""angle""__coeff_74","y__fft_coefficient__attr_""angle""__coeff_76","y__fft_coefficient__attr_""angle""__coeff_77","y__fft_coefficient__attr_""angle""__coeff_78","y__fft_coefficient__attr_""angle""__coeff_81","y__fft_coefficient__attr_""angle""__coeff_82","y__fft_coefficient__attr_""angle""__coeff_83","y__fft_coefficient__attr_""angle""__coeff_85","y__fft_coefficient__attr_""angle""__coeff_89","y__fft_coefficient__attr_""angle""__coeff_90","y__fft_coefficient__attr_""angle""__coeff_94","y__fft_coefficient__attr_""angle""__coeff_96","y__fft_coefficient__attr_""angle""__coeff_97","y__fft_coefficient__attr_""angle""__coeff_99","y__fft_coefficient__attr_""imag""__coeff_40","y__fft_coefficient__attr_""imag""__coeff_47","y__fft_coefficient__attr_""imag""__coeff_64","y__fft_coefficient__attr_""imag""__coeff_75","y__fft_coefficient__attr_""imag""__coeff_77","y__fft_coefficient__attr_""real""__coeff_1","y__fft_coefficient__attr_""real""__coeff_38","y__fft_coefficient__attr_""real""__coeff_55","y__fft_coefficient__attr_""real""__coeff_58","y__fft_coefficient__attr_""real""__coeff_60","y__fft_coefficient__attr_""real""__coeff_64","y__fft_coefficient__attr_""real""__coeff_65","y__fft_coefficient__attr_""real""__coeff_66","y__fft_coefficient__attr_""real""__coeff_67","y__fft_coefficient__attr_""real""__coeff_70","y__fft_coefficient__attr_""real""__coeff_73","y__fft_coefficient__attr_""real""__coeff_81","y__fft_coefficient__attr_""real""__coeff_85","y__fft_coefficient__attr_""real""__coeff_92","y__fft_coefficient__attr_""real""__coeff_94","y__fft_coefficient__attr_""real""__coeff_97",y__first_location_of_maximum,y__first_location_of_minimum,y__last_location_of_minimum,y__lempel_ziv_complexity__bins_2,y__lempel_ziv_complexity__bins_3,"y__linear_trend__attr_""pvalue""",y__mean_second_derivative_central,y__number_cwt_peaks__n_5,y__number_peaks__n_1,y__partial_autocorrelation__lag_9,y__percentage_of_reoccurring_datapoints_to_all_datapoints,y__percentage_of_reoccurring_values_to_all_values,y__ratio_beyond_r_sigma__r_0.5,y__ratio_beyond_r_sigma__r_1.5,y__ratio_beyond_r_sigma__r_2,y__ratio_beyond_r_sigma__r_3,y__variation_coefficient
61,86031.56815945034,0.912513542318724,0.0786894388955304,0.1476614598519971,0.0001114372326331,0.0701403517634147,0.1973414683102423,0.1646844471540348,0.125480755566518,0.0734902719496606,0.0723837904385541,0.0687728047560722,0.0545699551619228,0.074727914602243,0.034579273072241,0.9483362432159668,0.0003545274032858,0.0006730267919529,0.0008352422353034,7921.0,0.0471083766887357,-0.0418647784570482,0.030241227892504,0.0306701262884088,0.056393729561533,0.1188541843281492,0.0855490827101271,0.0762616050080273,5.390605126298047,7.778293935949473,95.82232322001134,77.40383070531632,173.32984489359268,47.70744907672497,-135.08316726669034,73.11999119293856,70.48452805499333,99.3779679635838,108.94139294540092,1.890804261209572,-19.9280570163134,50.84041456774714,-139.65225880895494,101.69486016450388,119.93895308514335,25.9854466937938,110.34510640556029,127.60358297198982,-13.768979563340164,106.17747895138322,-14.121395227508822,-132.48145637492902,129.03126244839373,178.64202796141487,-117.743219819872,108.33613900050348,108.5686946241241,-153.91531387483917,-160.52331760226568,156.8871729982601,11.444140909004169,2.472715750356957,89.0880987891872,131.2151477916884,59.78620686226103,58.12102114235771,85.48571144341606,-165.8792811204627,60.32571195268135,132.13679716649122,17.97137849754118,-179.10126431212524,-163.10919289731538,-106.97496648912562,291.5202652633418,144.76044591620595,17.034915913766156,47.92330726411096,152.46072525732302,1449.6486017680422,897.8585761914586,43.42152468849854,85.43898769792182,-65.1729684265054,105.1950930690929,-30.1920412827328,-141.13293619652882,149.2108703263313,87.52855498112947,55.77997065261419,48.04916523704763,-90.5880474922092,-25.90097168039633,90.95370468304444,-18.63498948195337,0.6758979983548121,0.6506717850287908,0.6522621332602139,0.018700301617768,0.037729640800658,8.044736654141887e-07,-2.742219816486257e-16,1479.0,4833.0,0.0886716285568582,0.9883740060323554,0.4143646408839779,0.6502879078694818,0.1045791061146147,0.0296133808609816,0.0021935837674801,0.3464666711975268
62,55695.90674499929,0.9267149353935016,0.030742956180967,0.0634014869727844,4.03511680307951e-05,0.0675223431478896,0.20317977238493,0.1381805654956463,0.1151394869725627,0.1066124260297976,0.0908129347387845,0.0744242689577957,0.0515879250673922,0.0613144270144426,0.0174880688265453,0.9500217055062644,-0.0003482475251441,4.2895736427658304e-05,-0.0001494111447978,7974.0,-3.4265734653308613e-13,-1.5763728285185105e-13,-2.502394426473251e-13,3.013199818070693e-05,0.0547522291622242,0.1126520821827933,0.1182721203957641,0.1186064962631196,5.044070434231592,-84.18103234112742,-12.234660458127172,14.15538666845365,74.37564941624069,151.5794494706145,145.07606014239852,-60.3482823815487,163.82333995461306,34.35318655886085,-153.20186056074047,-106.37766483668564,-23.515902895628315,155.9007757356814,-71.86049958209179,-28.880444923013933,65.22937965982324,-63.42984404684502,-64.08736210792934,-41.96580828086866,93.72727481045231,-111.70288146256084,17.04147385112211,121.20654452315078,150.6545396193218,172.61689577089365,-44.07257690312998,18.63117514162573,-138.25817289790004,126.10668488437642,139.47886651398198,88.7349785982176,38.24469131140349,-122.89083551049282,8.463233288371415,125.97589908273947,178.99616631687354,-62.024581316323626,7.748565909161856,-154.94334255843324,42.68860199327938,-97.28696532367177,122.32981717258887,56.03906925661931,175.89018953291898,36.14745086095684,-98.46968496072904,30.472605022655653,48.08005904320916,79.12146831977341,18.543949964554045,169.3429182008487,988.8164015627256,157.01044154138327,20.012178477727307,93.1550497560473,-229.99884650550888,-34.70165435127593,-38.85346940581055,-56.56927591878966,-73.85734909340368,-28.172883027346728,-79.33743612709958,-80.76949020941323,10.615555107398889,-45.389099164687806,-102.45752674100174,0.9743899095146696,0.6385522347134631,0.672443103921031,0.018261584864272,0.037948999177406,0.5202343779326417,2.492982849279225e-07,1378.0,4503.0,0.0760926764678767,0.9486701398409652,0.2238805970149253,0.618261584864272,0.1236084452975048,0.0608719495475733,0.000877433506992,0.3959073276869433
65,726699995292.4445,0.9784707800984744,0.2628628406985338,0.0129919787330366,1.0573980000073826,0.1088130803641747,0.5708687578581016,0.0580786635314512,0.0903647359276801,0.1124820881723189,-0.0303065043257128,0.0668852246768193,-0.0155715300664288,-0.0598021860128254,0.0003508820410919,-0.1892721097611461,0.2900686891814539,-0.1349329706625218,-0.1606834059625095,11108.0,-783.7561936430741,-32.14632613249783,-182.46159610179572,8.670029092499068,18.1728107378426,0.0693381413694277,0.0773923306148736,0.0877895781849791,4.325056668253463,18.11244045209864,-155.3673205498208,120.06787262109924,34.75366356371957,121.80910928836695,54.99221265340426,-127.31813783379371,-122.8329317033739,-74.60543055740861,87.85667429618631,-146.49562160227973,146.799262032311,-149.72896976724374,82.91302788452232,-170.33942077777246,-168.75105622058706,-163.75603465700704,114.08458096961148,139.89314866995528,80.4193120056958,120.14910575760663,-84.11132246788328,-100.65608451093156,-105.92815856351557,48.39246871298852,-91.62157619396493,-120.21333290736231,-105.65431744575002,-41.11780200410495,-115.11752758924396,-87.33089629869491,-130.9978779584819,-35.28233939937773,-62.393426652622615,-62.27709372298342,-104.00450082859966,-48.57573510214388,-1.3188933740722033,157.28364740221488,-41.50011119697599,-35.6361956404788,-30.020726677070613,-92.15235188916766,-105.4245853324462,-34.90602231024984,-48348.06679519343,510411.23300500814,-222008.3636505555,8876.578982438397,-162515.4909112769,8506720.092719922,-2244556.138285938,34838.20521214511,-19841.746263022484,-10149.737618125684,91043.50887472292,-92628.98453048537,216770.28560795408,102091.02720800848,-28882.29479812445,-13015.388888736024,-37101.89942613911,-157322.51914556904,-95908.82321990012,47068.813201854886,-62129.2619207079,0.9881546476556072,0.3381957773512476,0.3382506169454345,0.0337263504250068,0.0272552783109405,1.3082587964321541e-277,-0.0098584983272089,1644.0,5386.0,0.0037749139527638,0.8524814916369619,0.5983875783816065,0.5378667397861255,0.1769673704414587,0.0418974499588703,0.000164518782561,0.3503030457343479
66,1067271959835.1388,0.970174434272912,-0.0056742576867523,-0.0160205117971608,-0.0285436387070777,0.0684383915209823,0.8413209530579395,-0.0038195189661786,-0.0708662673671293,0.0496177712606071,0.0316032050883586,-0.0276836508828477,0.0409770439204509,0.0193035184895011,2.1576833183615825e-07,-0.4274941562673277,0.4072441812422531,-1.376372567905991,0.0453328757721345,11360.0,-597.344104764615,-187.52159800185885,62.45012704399623,-269.8441949774143,436.9970511425853,0.0889526368841341,0.1097932646530626,0.0887596871238264,4.389238498414388,89.27014838387913,-86.81794660007671,-106.98266871258166,81.36077639925647,-100.00349129638948,-122.7587754410248,10.798831217201124,-12.280566535363066,-7.932207615552706,-21.8329221533474,-25.23173834813176,-17.061299750536556,162.54737916736607,154.8612859786488,-62.51122808941143,159.36778831465114,-52.37016190457547,-54.21682119068922,138.15380685019068,126.44579665560003,4.793244464904,-123.20239369251186,-53.12584139179572,-94.1306230472945,137.50463909087827,-115.4332450208821,-111.62423088422592,86.02863043372642,-25.5497472720294,-125.49332371539882,-15.3224296083915,12.770007860661671,63.701415345140056,-106.57481545149707,-115.35822209034124,-61.05073956894383,-77.41200901120146,-112.94782610417631,-135.31251686019618,150.25984361497794,-85.62349503135218,-128.39818803842817,-75.91516048373462,-86.05178528071134,-155.5353097579316,-215094.0920139728,-345183.3839846578,663673.7217767324,195949.0954674171,-895666.3538361604,9807.28353333949,3601058.8646068256,-166510.68924670908,31703.445170044164,-170282.57157911133,239750.55575920496,15167.638536069737,195277.99895735795,100623.84058756146,-87571.6431201166,50781.66279812935,121796.26940045148,-106456.32729992636,31315.26962012697,-92403.83259532972,8378.955294077152,0.9484018762954074,0.4843460237809534,0.4844005672520999,0.0191993018435693,0.0281444311115959,0.6985282870332703,-0.0147556185904429,1468.0,5230.0,0.0785115093488016,0.8676229955274354,0.6289558171533405,0.8168430238900404,0.1461219592014835,0.000109086942293,0.0,0.3458410428880062
67,851637143048.0,0.9525214259585884,0.0242153822665542,-0.0905916169988101,0.0941441403833895,0.0611812522004181,0.8289527538959618,0.0914093328424156,0.0303100869256147,-0.0256694657281782,-0.0165451821532412,-0.0778883163824376,0.009222232529232,0.013082539419931,0.0001964902524284,-0.5439594629401995,0.1881160627516312,-1.9106572451843964,0.4297135706340378,11019.0,237.889976493237,257.6987964929928,266.4545755484348,-19.30388421904614,35.54801946088004,0.1098372325392198,0.0925450572222844,0.1113951411412935,4.350672179320266,168.946558403293,65.96095888989714,107.02335161744948,-111.85658742346617,92.11126819563287,114.94289037635136,21.557003263996,40.00356915436125,7.088690078636732,73.4233632446443,120.38789359305166,76.3894714013781,55.90108534665045,135.8097227661725,6.1435980507731855,81.7809134184014,9.661845044034,-25.818177837607458,-69.78892504231041,-122.77637804481977,-69.38324499172205,107.47235446252266,96.40579576906772,82.11042478725591,173.05127139815474,111.44277715597886,13.845866274048342,51.40050275765358,80.17947760834835,85.28368153848845,94.8640815928164,77.89564684316395,-122.4800026476064,-106.26487208748132,116.4538514255958,109.2173822206568,148.29293399268929,117.68640227253503,55.86473794735242,69.82977494970604,77.68881580070814,104.30757551809172,94.30031310527616,113.99730174292348,110.35257320881924,34385.6647661927,-31718.792697505705,241036.1414892585,696154.2505227271,-140075.10578362143,-911111.2171493532,560178.5253029488,-51094.674502824,-31138.98417700475,-143111.68624225038,-4045.12544374408,231190.03991773608,46106.43423041052,90334.96286417438,43034.647240566206,40704.44323507539,-62631.10098527996,102949.77756263812,138780.07008071773,-34501.675790575144,-57365.86068713116,0.9959834938101788,0.0083081155433287,0.0083631361760659,0.0185419532324621,0.0538651994497936,3.827180360765111e-06,-0.0013206405106476,1270.0,5407.0,0.0622223279843059,0.9125171939477305,0.7247706422018348,0.780302613480055,0.1264924346629986,0.00060522696011,0.0,0.3021464196549936
68,731775780047.1781,0.9554481042665446,0.1145422401997007,0.068949464252819,0.4622320101796332,0.0620694479419411,0.8015783127551193,0.0844472716626863,0.0352127184717709,-0.0136539840954481,-0.0259486522288473,-0.0810293391825931,-0.0390360127570015,0.0548572032916098,0.0001630371984212,-0.4826421502155085,-0.5406801954152575,-1.82077438809226,0.01472080047955,11130.0,-245.03070423719865,-69.74473205211497,-97.13598244924572,87.48147097763788,146.56042517703006,0.0902729492205127,0.0794381508585215,0.1287094657067329,4.197823396202217,102.42142852923918,138.89681318801323,91.1453880751322,9.948294861445284,-148.7874358837521,-43.92589852908061,137.49146845200025,136.80370786938,139.42314916486612,-108.9524946909844,168.9380215088466,52.67130447033511,111.6114223005824,-2.173341804042984,120.469212952781,92.220434027765,85.87470714442372,66.21999458350362,-15.927582214915454,22.51470773162088,-50.75074709788132,128.70164889289893,116.9928745119325,108.4084931827408,-19.952463145605343,124.73099913609616,55.113626071123406,99.02511201875755,140.74895888473844,132.70892161204856,98.66805119323216,107.37470505485813,86.52713251816706,94.20572988665523,103.38583622165932,104.34846855797969,130.50507166158624,99.24874416475214,127.5319981063274,18.23374656097531,54.018213212145774,65.20633843550954,132.8304600712909,31.9079285199342,57.071613196806425,201066.46347311337,-11073.069529024471,251775.7967675333,-4346.066488129742,293125.39212839806,-524720.3881969604,1730725.846374155,-245324.00076079112,-164001.03188735945,-174393.1253499193,-235011.03783046783,-65648.52574749032,-138682.60359762228,-183184.24525844643,-234240.2530092023,-131786.17000807048,-40321.01499000716,-155963.52357259646,128963.42301181488,38558.51893396894,80937.56222860748,0.9160850689674124,0.6244985437159971,0.6245534978293126,0.0259383414848601,0.0459965928449744,1.339720634800898e-52,-0.0045616927727397,1358.0,5190.0,0.1050998557214513,0.898774523273067,0.706126356094448,0.6991262295982854,0.1570588558553607,0.0004945870198384,0.0,0.3326258524343778
69,21466303.090675,0.7315675671286752,0.0652582541267313,-0.0049488983158847,0.0004441611502229,0.0497710665428928,0.3664188056832693,0.2015418966962928,-0.1234481852607247,0.1714974635302523,0.1478025020731318,-0.0784648364906584,-0.0140224951124358,0.0408454909403624,1.1044261668821247e-05,0.0882105787392304,-0.0039481375205909,-0.0006081636849681,-0.0027145051569014,9199.0,-0.5346874098597602,-0.43947093567594,-1.4087646400945066,-0.6659247174059186,1.9926306669883007,0.1100052450298626,0.0887989316971369,0.0940081214532289,4.089369730920013,-8.489373322988861,-35.47766175307045,-50.42712369190159,22.75536475141293,160.17013157073856,-84.02603129942919,70.12739652179974,5.260594462313865,131.12724811122368,-91.60488541316698,144.3515011628833,-133.04816332031203,2.841547773918928,69.57966372141256,118.51078069147115,165.2409026549078,-43.58429718455278,0.5344582018621713,-26.284219468414364,-84.12613706308981,-97.15292816875794,55.1332938960312,15.142953576986852,53.94925559561694,142.51010150712,150.6388335884231,54.82092018366617,139.0268127708133,-74.72564214605136,-78.75370272571564,-96.9144888564418,-135.87932344836915,57.55669545923593,84.40226648168375,-77.50611214743961,-55.32020509418821,132.94718401237276,145.1390031516595,116.15684286507188,128.8050227380471,24.42050291116989,33.76906856515843,48.26362258691411,-64.78706826648484,132.3599529084207,1443.9761043077951,-1309.8583755899954,-15.69458639490739,-196.53094032998203,229.7393742530949,7758.5022820482145,-2490.67768283442,84.72577814288775,70.549050045527,-179.9380492967891,-351.71520528448923,-581.5189774009916,88.74261969689357,395.5394448673488,755.4673022047634,173.39733745083356,336.47785395206296,-387.0781939504685,-505.142743222872,540.02568327661,145.40273278201363,0.6712366328489169,0.3695091856320263,0.3695640252262133,0.0109679188374006,0.0115711543734576,9.19983200846041e-30,9.049525585476836e-06,1648.0,6237.0,0.0590827874637668,0.9873320537428024,0.8471211118464593,0.6425555250891143,0.1156567041403893,0.0232519879352892,0.0020290649849191,0.087885069391069
70,22405244.2760365,0.7693951819920468,0.1126130976337432,0.036008324637075,0.0007973003421158,0.0533174165140155,0.3330241196505492,0.2296242471074076,-0.1266864371999688,0.1847391264303181,0.171713246520437,-0.0932278712270328,-0.0235574330945607,0.0131847050349858,1.141542115808749e-05,0.0748544607122234,-0.0042476265822784,-0.0035408743094805,-0.0062685634465519,9065.0,-1.0667137478514244,0.7957473131850582,-0.5390880062124483,1.0320297297533785,0.4375341203595235,0.1054865754633984,0.1100282270225753,0.0993256864629096,3.997225959610152,117.75760479527784,18.118344838958564,105.935460242111,-174.6171350575162,163.75271605860004,60.56784647923432,68.14026071277122,-169.95831757280845,37.25171338505062,88.18543404006479,94.32375751787448,-138.04651292753687,64.26464316082509,-72.84973979690152,-51.49160685033111,90.5037323529862,162.7491823556738,36.48665765916593,92.01691478297944,85.16900726408385,2.370751449568856,92.38057380622789,-39.56478713792526,-150.89988883935584,10.344913507400586,61.02289666662463,-24.156622316957943,95.20986454316368,39.44705766807129,-55.47461531899405,120.84065950766716,-31.5331617185194,-40.96592930245359,-21.343932897989607,102.5887839780873,65.62112718020713,-89.15638061496644,86.34809779628348,138.01210218595432,-168.73302102460147,45.341878926915086,111.87383096698524,91.43096674090816,-107.6833155976602,-24.65637036680683,-1757.8029392611404,1478.9063859034543,193.58187860066693,205.7639225425197,-109.70665192417566,-2315.593380664625,-2400.169576119987,-116.917417480758,709.0711816254948,606.3690831014668,-1034.758261874335,-103.54221648663952,370.3052650412516,-1104.6053122193966,325.5495832605343,-676.2166369126785,301.1944275459156,-644.9785685073408,230.29585758717533,-67.77963779518231,-102.36793259349636,0.3831642445845901,0.401316150260488,0.4013709898546751,0.0115711543734576,0.0151905675897998,2.5163748666095925e-60,6.96539242033675e-05,1561.0,6198.0,0.031238273790366,0.9669317247052372,0.6918753193663771,0.6401974225390732,0.0989306279133534,0.0257197696737044,0.0036194132163421,0.0924755312067071
71,23409417.040930554,0.7052534510752222,0.2544239971306928,0.0476254883752717,0.0016202722680354,0.0452564054016841,0.4114410509203335,0.2208026341101953,-0.0709824979881332,0.1900134243960488,0.0869694459975398,-0.0433944838160314,-0.0197895837343147,0.011097151004161,2.992228013765645e-07,0.0619359056353245,0.0153175800234623,0.0081325718241606,0.0071130952380952,8753.0,0.836070341454162,-0.5563088895938109,0.2639119514665039,0.6611001915304565,0.8883713319828961,0.0904187559561654,0.0947714505543197,0.0898357734067104,3.972800974530903,55.01117382282382,-163.63190658737562,140.23525642473254,123.24608517837218,137.71483894886285,31.09510038043472,-63.92314906566808,150.8335447064743,-100.20258860423812,-5.317529289941863,27.58463131854896,-98.23165948935882,-178.7237926699199,-38.99712741273689,132.31376288749786,147.2069430731325,-119.289279318499,24.264580862914528,179.00830398202302,-20.663095511556,130.97792750798544,-44.4189651399863,-64.14688528871316,-86.36856141177819,-7.953529748060551,-140.72684924283712,164.23817524455924,33.96360532654843,-77.07788881922629,75.56363748214521,-87.04082307251248,-31.83329049536353,-91.0107794829961,-45.53557663431012,-8.20656005252445,174.74842526790533,-42.03296535959244,-13.71836460482485,-77.79576141872123,-128.6374588007645,-20.73073734216247,72.13420664144415,54.05799858042025,-145.82415642702838,-79.64044323380357,1205.5610684534226,190.0840996498188,-843.134118278882,-668.2513843754073,-416.690656352503,9544.733337628651,-650.4937639755766,1308.674423221387,-789.6324600638732,-759.9780290817346,1570.833878493581,579.6469030634685,230.1149247336516,134.56906879834395,-45.14937423728851,401.36171719222034,-724.1578742004385,94.09018837625466,364.76494292477565,33.13878269401063,-456.0273882597422,0.7827255278310941,0.3035371538250617,0.3035919934192487,0.0108582396490265,0.0119550315327666,8.715412048820213e-245,-2.7971260900565e-05,1581.0,6025.0,0.0297099200924962,0.9751028242391008,0.7445132245357344,0.6294488620784207,0.1114888949821771,0.0318618042226487,0.0040032903756512,0.0846651702920264
72,30189972.90914166,0.7883189237727187,-0.0318739438277595,-0.0117751251376045,-0.0003203867528626,0.1261755520417506,0.3363855375090364,0.2334933940031565,-0.0178218504467736,0.1556591757043419,0.0768175448900186,-0.0151145973370335,-0.0520263456777105,0.0111487600252773,0.0002173281784948,-0.0140182861371201,-0.0001143544989467,-0.0039546046766783,-0.0012043272675168,9811.0,0.0635157722419496,-1.699340105957688,0.0222648544205982,-0.3310062208245256,0.6184505054986519,0.1010729362346743,0.10525194405318,0.098467819144675,4.126408350733065,54.62556698649912,-26.24761255629068,-158.44552869565894,152.65718126474724,-125.04484842714312,-83.49590255423101,-92.35564116628468,48.177108286410174,22.136718531189068,-91.04993611972702,-95.82027434600164,29.410935817377982,-89.9957663670602,-76.2155231618937,-68.29641691785316,60.78891000130616,93.97241464932225,81.91680381511169,41.02464076641423,-83.97511715186884,107.63796505905331,-121.24854890981273,-125.78208315047662,-10.276512026606284,-39.98530912739992,131.7006908272121,-81.77748263788463,45.55078983497607,45.77897892688462,88.17442220409335,-71.26043845862654,-98.05758244400752,99.6245578903838,-159.97396197078325,60.29839066856484,-11.478882401892928,-81.15100433601745,-117.10840098017614,-174.2695291730995,145.72122149621282,-64.70247084999905,115.21728015263945,-120.28539389979473,58.71642016716875,-83.20235103080783,-1158.6344477265816,-1024.9375656530929,-695.3790922350327,78.31950898352548,-296.71744916312537,1377.6381187568072,3842.4407045559337,174.42814299618624,730.1814772805158,-431.6002639072943,-388.55900743399,742.4662574765741,122.56793124941596,5.762062190273685,30.26348141452553,97.54567034536704,1544.0370240235843,-1106.615647411173,-65.87799547712942,-464.0497592677053,298.8709138902095,0.6303262955854126,0.1196599945160405,0.1197148341102275,0.0109130792432136,0.0248971757608993,5.107995083106315e-06,-1.3162946306148302e-05,1563.0,6105.0,0.054513313036748,0.9771318892240196,0.8169446883230904,0.6596106388812722,0.1233890869207567,0.0291746641074856,0.001041952289553,0.1134882846619955
73,24795139.314050004,0.7490943379946248,0.1462567868974166,0.0345727324505388,0.0011057166578142,0.0567349416616447,0.4295473019118491,0.2847913478877389,-0.1207575464867858,0.1953408804074148,0.09196562904601,-0.080560388911687,-0.0704496378794771,0.0368166889948842,1.4799412640462252e-05,0.0568409007258794,0.0001963864886095,-0.0023347254762147,-0.0016259337152802,9257.0,0.7679319839252875,0.4415417455659734,1.0242632761020325,-0.8658799158808852,1.075778837353338,0.0999493220510244,0.1115222844597252,0.0917670726742266,3.964665987282261,150.405156954744,108.05073521643249,104.71440183366886,103.43058234992024,2.7025890898612857,53.1193432894376,-9.635721059837,-132.43943447175093,-174.1763309585521,-168.66005377621102,-104.77208910480913,79.05598472517941,-59.39724794092496,174.15777038184945,173.37520957990878,-78.25633800063142,-99.77490012704764,76.94254573397474,-157.21212858565207,-127.4375875570038,-152.704219484675,93.10415590836512,159.34240575881276,71.67230368859357,-131.6112779644311,-80.63557238382735,127.68246627317596,54.3882009704918,-51.79028424200971,-110.00633250706213,-87.81384114674718,32.37313729733889,90.6520402989986,-8.190861571915054,-175.7833406135936,-103.37447200062128,103.372530912483,-16.80574635285225,-103.7745800511202,-78.82432559036965,-3.1494438335355586,80.59869015779768,-146.46827958200515,151.6533284390608,-167.49636735043995,63.33034735814872,91.89645037927994,-115.75845206107856,95.51533958956908,-108.83952655675228,-5556.2517191011,222.3979552618944,116.15118577189888,950.8395116363256,114.56062192772669,945.5593275536409,800.8916900072692,272.941975350235,-162.45786841818784,-985.8710750027234,1081.743116489051,-41.33976482645914,-74.74749525431305,1027.865913580314,139.63670690263223,-796.4442019269471,0.3404990403071017,0.1730737592541815,0.1731285988483685,0.0114614751850836,0.0399232245681381,8.003888010751557e-81,-2.632589261229641e-05,1615.0,6199.0,0.0613230558789099,0.9861804222648752,0.8573046432616082,0.6495749931450507,0.1195503153276665,0.0284617493830545,0.0022484233616671,0.0976908217586292
