ts,kind,level_2,variable,value
WSD__real-world#0,y,135,"y__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",13.631404279452415
WSD__real-world#0,y,136,"y__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",12.644366458759846
WSD__real-world#0,y,137,"y__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",6.242776680028599
WSD__real-world#0,y,138,"y__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",21.602518329461876
WSD__real-world#0,y,139,"y__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",23.955032898219358
WSD__real-world#0,y,140,"y__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",20.53503583119345
WSD__real-world#0,y,141,"y__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)",10.562516487589289
WSD__real-world#0,y,142,"y__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",16.970127398237924
WSD__real-world#0,y,143,"y__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",31.319203160337004
WSD__real-world#0,y,144,"y__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",26.904877224098612
WSD__real-world#0,y,145,"y__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",16.47959440854883
WSD__real-world#0,y,146,"y__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",9.115073502006325
WSD__real-world#0,y,147,"y__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",36.10988929037572
WSD__real-world#0,y,148,"y__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",33.24249585407926
WSD__real-world#0,y,149,"y__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",20.761242501841593
WSD__real-world#0,y,150,"y__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",4.146848364922503
WSD__real-world#0,y,151,"y__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",37.637768419847
WSD__real-world#0,y,152,"y__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",37.812974746152534
WSD__real-world#0,y,153,"y__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",24.668330508625917
WSD__real-world#0,y,154,"y__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",2.843858915441494
WSD__real-world#0,y,155,"y__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",36.03934814619721
WSD__real-world#0,y,156,"y__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",41.44735341050613
WSD__real-world#0,y,157,"y__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",28.236533480971286
WSD__real-world#0,y,158,"y__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",3.0725958165309484
WSD__real-world#0,y,159,"y__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",31.886316940096524
WSD__real-world#0,y,160,"y__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",44.46593878095986
WSD__real-world#0,y,161,"y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",31.786726891048392
WSD__real-world#0,y,162,"y__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",2.989126231859331
WSD__real-world#0,y,163,"y__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",26.542141686358946
WSD__real-world#0,y,164,"y__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",45.87620078045229
WSD__real-world#0,y,165,"y__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",36.44130280117499
WSD__real-world#0,y,166,"y__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",1.852092801275776
WSD__real-world#0,y,167,"y__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",20.256660468670628
WSD__real-world#0,y,168,"y__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",46.52399463071009
WSD__real-world#0,y,169,"y__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",39.46751275115289
WSD__real-world#0,y,170,"y__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",-0.3055929969854074
WSD__real-world#0,y,171,"y__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",13.959568283198633
WSD__real-world#0,y,172,"y__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",45.725973198863066
WSD__real-world#0,y,173,"y__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",42.205712602158165
WSD__real-world#0,y,174,"y__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",-2.6614112330294613
WSD__real-world#0,y,175,"y__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",8.364670904277716
WSD__real-world#0,y,176,"y__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",44.32970406979976
WSD__real-world#0,y,177,"y__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",44.3472157815052
WSD__real-world#0,y,178,"y__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",-3.920646938259127
WSD__real-world#0,y,179,"y__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",4.083138943670133
WSD__real-world#0,y,180,"y__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",41.854953498900386
WSD__real-world#0,y,181,"y__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",46.43659243732273
WSD__real-world#0,y,182,"y__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)",-3.4146799031646324
WSD__real-world#0,y,183,"y__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",0.8438132398021577
WSD__real-world#0,y,184,"y__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",38.855252399538756
WSD__real-world#0,y,185,"y__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",49.17254902134102
WSD__real-world#0,y,186,"y__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",-1.6342343773034516
WSD__real-world#0,y,187,"y__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",-1.1987710955514395
WSD__real-world#0,y,188,"y__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",35.2872197347641
WSD__real-world#0,y,189,"y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",50.45915682711362
WSD__real-world#0,y,190,y__spkt_welch_density__coeff_2,309.33091770067693
WSD__real-world#0,y,191,y__spkt_welch_density__coeff_5,304.8668764063265
WSD__real-world#0,y,192,y__spkt_welch_density__coeff_8,99.77418941308497
WSD__real-world#0,y,193,y__ar_coefficient__coeff_0__k_10,0.34648768722401935
WSD__real-world#0,y,194,y__ar_coefficient__coeff_1__k_10,1.0847768260197042
WSD__real-world#0,y,195,y__ar_coefficient__coeff_2__k_10,-0.3688429983537111
WSD__real-world#0,y,196,y__ar_coefficient__coeff_3__k_10,0.4116224959739274
WSD__real-world#0,y,197,y__ar_coefficient__coeff_4__k_10,-0.3756994926462096
WSD__real-world#0,y,198,y__ar_coefficient__coeff_5__k_10,0.20322062706972055
WSD__real-world#0,y,199,y__ar_coefficient__coeff_6__k_10,0.15109156079625422
WSD__real-world#0,y,200,y__ar_coefficient__coeff_7__k_10,-0.31185925174374823
WSD__real-world#0,y,201,y__ar_coefficient__coeff_8__k_10,0.11471827334810276
WSD__real-world#0,y,202,y__ar_coefficient__coeff_9__k_10,0.19911850432823294
WSD__real-world#0,y,203,y__ar_coefficient__coeff_10__k_10,-0.1153382249595922
WSD__real-world#0,y,204,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0",0.011900683690134504
WSD__real-world#0,y,205,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0",1.262561783522967
WSD__real-world#0,y,206,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.887719894206278
WSD__real-world#0,y,207,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",0.4746567992256545
WSD__real-world#0,y,208,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",0.009574116555364819
WSD__real-world#0,y,209,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",1.6920776327238076
WSD__real-world#0,y,210,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",1.0052134960015022
WSD__real-world#0,y,211,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",0.6817151238880618
WSD__real-world#0,y,212,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",-0.013821390632389246
WSD__real-world#0,y,213,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0",2.142683149648842
WSD__real-world#0,y,214,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",1.117178219511111
WSD__real-world#0,y,215,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",0.8947870063378388
WSD__real-world#0,y,216,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",-0.00012644519523285979
WSD__real-world#0,y,217,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",2.3437590153268677
WSD__real-world#0,y,218,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",1.1653610647551231
WSD__real-world#0,y,219,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",0.9856926200680607
WSD__real-world#0,y,220,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.0033667875657774076
WSD__real-world#0,y,221,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",2.9322110294967483
WSD__real-world#0,y,222,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",1.3029207942790746
WSD__real-world#0,y,223,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",1.234619768590446
WSD__real-world#0,y,224,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",-0.006959706260714258
WSD__real-world#0,y,225,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",1.8439665782893926
WSD__real-world#0,y,226,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",1.0441696802811908
WSD__real-world#0,y,227,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",0.7537246945821041
WSD__real-world#0,y,228,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2",-0.03569735047387282
WSD__real-world#0,y,229,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",2.4821040447110723
WSD__real-world#0,y,230,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",1.2023661222098265
WSD__real-world#0,y,231,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",1.0376940537040313
WSD__real-world#0,y,232,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",-0.009197955628636685
WSD__real-world#0,y,233,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",2.646331813844037
WSD__real-world#0,y,234,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",1.240271310451485
WSD__real-world#0,y,235,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",1.1081434927027387
WSD__real-world#0,y,236,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",-0.0019974721191308945
WSD__real-world#0,y,237,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",3.302479303910042
WSD__real-world#0,y,238,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",1.392368454117753
WSD__real-world#0,y,239,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",1.3637933817826464
WSD__real-world#0,y,240,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",-0.0819234530930946
WSD__real-world#0,y,241,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",2.445708873768604
WSD__real-world#0,y,242,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",1.2025262291171355
WSD__real-world#0,y,243,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",1.0063509942206235
WSD__real-world#0,y,244,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4",-0.015769699332419503
WSD__real-world#0,y,245,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",2.7238500449015195
WSD__real-world#0,y,246,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",1.2617607753231226
WSD__real-world#0,y,247,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",1.1320584741745465
WSD__real-world#0,y,248,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4",-0.003484141463765034
WSD__real-world#0,y,249,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",3.568678627889751
WSD__real-world#0,y,250,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",1.4561502709083511
WSD__real-world#0,y,251,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",1.4483171556650272
WSD__real-world#0,y,252,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",-0.040450906302821235
WSD__real-world#0,y,253,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",1.4545969581807903
WSD__real-world#0,y,254,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",0.9491804834407518
WSD__real-world#0,y,255,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.5552896438566901
WSD__real-world#0,y,256,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6",-0.004222981564414413
WSD__real-world#0,y,257,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",3.4410102145508414
WSD__real-world#0,y,258,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",1.4346198090551803
WSD__real-world#0,y,259,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",1.3828940515906127
WSD__real-world#0,y,260,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",-0.054832321558974356
WSD__real-world#0,y,261,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",3.238989894926495
WSD__real-world#0,y,262,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",1.3613411927835897
WSD__real-world#0,y,263,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",1.3887466352445952
WSD__real-world#0,y,264,"y__fft_coefficient__attr_""real""__coeff_0",114022.3516578675
WSD__real-world#0,y,265,"y__fft_coefficient__attr_""real""__coeff_1",276.1343365866345
WSD__real-world#0,y,266,"y__fft_coefficient__attr_""real""__coeff_2",-13579.703561216495
WSD__real-world#0,y,267,"y__fft_coefficient__attr_""real""__coeff_3",554.5308838143625
WSD__real-world#0,y,268,"y__fft_coefficient__attr_""real""__coeff_4",-1491.2972909555563
WSD__real-world#0,y,269,"y__fft_coefficient__attr_""real""__coeff_5",-1188.3628368972727
WSD__real-world#0,y,270,"y__fft_coefficient__attr_""real""__coeff_6",585.3862933284329
WSD__real-world#0,y,271,"y__fft_coefficient__attr_""real""__coeff_7",-2504.921458050591
WSD__real-world#0,y,272,"y__fft_coefficient__attr_""real""__coeff_8",-1261.5726809371781
WSD__real-world#0,y,273,"y__fft_coefficient__attr_""real""__coeff_9",-497.0546714639961
WSD__real-world#0,y,274,"y__fft_coefficient__attr_""real""__coeff_10",-289.2894544245334
WSD__real-world#0,y,275,"y__fft_coefficient__attr_""real""__coeff_11",-359.682704929024
WSD__real-world#0,y,276,"y__fft_coefficient__attr_""real""__coeff_12",163.67099996309338
WSD__real-world#0,y,277,"y__fft_coefficient__attr_""real""__coeff_13",-789.9091411252962
WSD__real-world#0,y,278,"y__fft_coefficient__attr_""real""__coeff_14",-287.1001611143106
WSD__real-world#0,y,279,"y__fft_coefficient__attr_""real""__coeff_15",93.77296337863092
WSD__real-world#0,y,280,"y__fft_coefficient__attr_""real""__coeff_16",-108.64119826498197
WSD__real-world#0,y,281,"y__fft_coefficient__attr_""real""__coeff_17",120.18568594768777
WSD__real-world#0,y,282,"y__fft_coefficient__attr_""real""__coeff_18",-459.2841313538148
WSD__real-world#0,y,283,"y__fft_coefficient__attr_""real""__coeff_19",153.56094997283867
WSD__real-world#0,y,284,"y__fft_coefficient__attr_""real""__coeff_20",8.80807872089356
WSD__real-world#0,y,285,"y__fft_coefficient__attr_""real""__coeff_21",-188.58986427395294
WSD__real-world#0,y,286,"y__fft_coefficient__attr_""real""__coeff_22",169.79381153609722
WSD__real-world#0,y,287,"y__fft_coefficient__attr_""real""__coeff_23",96.97660559898017
WSD__real-world#0,y,288,"y__fft_coefficient__attr_""real""__coeff_24",-470.7926204075367
WSD__real-world#0,y,289,"y__fft_coefficient__attr_""real""__coeff_25",334.4602082089003
WSD__real-world#0,y,290,"y__fft_coefficient__attr_""real""__coeff_26",266.60296295647794
WSD__real-world#0,y,291,"y__fft_coefficient__attr_""real""__coeff_27",-45.899759993212164
WSD__real-world#0,y,292,"y__fft_coefficient__attr_""real""__coeff_28",-42.64240520063031
