id,"y__fft_coefficient__attr_""abs""__coeff_93",y__number_peaks__n_10,y__partial_autocorrelation__lag_4,"y__fft_coefficient__attr_""angle""__coeff_44","y__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",y__mean_abs_change,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","y__fft_coefficient__attr_""angle""__coeff_69","y__fft_coefficient__attr_""angle""__coeff_32",y__number_peaks__n_3,"y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""","y__fft_coefficient__attr_""angle""__coeff_2","y__fft_aggregated__aggtype_""centroid""",y__number_peaks__n_50,"y__fft_aggregated__aggtype_""skew""","y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""",y__absolute_sum_of_changes,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","y__fft_coefficient__attr_""abs""__coeff_89","y__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","y__fft_coefficient__attr_""abs""__coeff_94","y__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",y__cid_ce__normalize_True,"y__fft_coefficient__attr_""angle""__coeff_71",y__large_standard_deviation__r_0.05
57051487-3a40-3828-9084-a12f7f23ee38,9803.600962425691,445.0,-0.0627927713707697,-102.4483436217141,1.6578256169354395e-05,0.1118141013058356,0.1118141013058356,0.1118141013058356,-36.48483027377628,136.857008668145,628.0,2.696109381318214e-06,-148.3209737797514,15454.561010717489,257.0,1.4444229032063682,6.707161548947026e-06,0.1118141013058356,8.703237472783965e-05,14735.30952648824,0.1118141013058356,2468.6583101701444,31.0,-0.0232563764201263,0.1118141013058356,4159.070402859815,-0.0436093057244267,172.77081776773073,75.73908093466916,0.0
6a757df4-95e5-3357-8406-165e2bd49360,9553.838045871864,4343.0,0.2360323380638294,67.19614795812439,1.192955234584149e-06,0.1438993026516067,0.1438993026516067,0.1556836627032458,-47.59898023763097,-139.3020028517105,13999.0,4.159051941031982e-07,58.00052473328528,28066.41815464368,940.0,0.125561958135344,4.236996214439172e-07,0.1536586404741116,1.3239485242860133e-05,18965.06469366585,0.1427534694543649,5588.364067177086,73.0,-0.0208270571081428,0.1501838176099937,5030.195804623258,-0.0337029606665861,160.89299931275175,-83.3560453326461,0.0
6d1114ae-be04-3c46-b5aa-be1a003a57cd,3430.078445546464,6153.0,0.1623859005562395,178.67701838395186,7.412044895672027e-05,4.788486216443962,4.788486216443962,4.197731030570743,16.063130240419476,107.6157736397012,19524.0,2.639663406740915e-05,-106.67661783320663,20764.280121434706,1010.0,0.8413104691229486,2.6273285568573624e-05,4.797187576807405,0.0008201017130462,716003.19,4.723502790027258,65674.55082079073,75.0,-0.0247207501628966,4.90909750585104,99486.245730012,-0.0313983199204676,67.71153852980461,-79.19224606042475,1.0
6efa3a07-4544-34a0-b921-a155bd1a05e8,46644.50361473794,5968.0,0.1238943889432736,-60.45794876950757,2.554033325296373e-05,2.002831146422696,2.002831146422696,3.859141627358203,-53.32549557992463,-177.15280517795765,19132.0,8.389638687081521e-06,112.23782928281364,21063.00601651988,1412.0,0.8858429310182762,9.133182521066853e-06,2.828238692403428,0.0002759352639744,299475.33,2.137596237731376,6203.371609769071,75.0,0.11716768974607,2.36792200719007,27741.32139879972,0.1643852557511463,107.69698800822005,-162.88837610943068,1.0
7103fa0f-cac4-314f-addc-866190247439,628.1059032449233,3483.0,0.0075528146909484,-82.08685374244727,8.484595322028895e-06,1.4654720821164344,1.4654720821164344,1.4654720821164344,-16.09353505819386,-100.81410662086904,4679.0,6.347024266342657e-07,-113.2469712476582,32594.96949859913,1237.0,0.0149545604121876,4.126215778649903e-06,1.4654720821164344,4.8041459999929366e-05,193133.1002300428,1.4654720821164344,8566.504599323416,73.0,-0.0043005636880109,1.4654720821164344,5902.1425213386565,-0.0095386901530975,507.191111591382,-91.49061786895008,0.0
847e8ecc-f8d2-3a93-9107-f367a0aab37d,13892.135783129026,6722.0,0.3151327837828411,143.13278429961002,7.1413736630918055e-06,1.2261895590064604,1.2261895590064604,1.6018099020907757,-55.30395266141745,-133.73321689983436,20952.0,2.4368526231509405e-06,95.84263601077676,24262.072090429057,1240.0,0.6424521407738791,2.554371481147672e-06,1.404978881384514,7.691351959626945e-05,183347.22,1.2611225251598943,38311.37427824349,75.0,0.0308245161495703,1.3144689318813247,12171.05888886628,0.0680668080094861,153.93313594285317,-94.50604873344103,0.0
8723f0fb-eaef-32e6-b372-6034c9c04b80,32156.61245938405,6149.0,0.1615633388036991,175.57188041606622,7.358564342945445e-05,4.76115585249388,4.76115585249388,4.191044165066484,1.3487306986967398,113.02315461713326,19375.0,2.6246276620713453e-05,-101.45865033571307,21126.76973510193,1010.0,0.8114973480470593,2.608498637539027e-05,4.780882535289072,0.0008143132751593,711916.59,4.6907685880655405,70484.4135867142,75.0,-0.0148320993994176,4.864880467186358,104099.10847193153,-0.004843181365146,69.41943851098888,-78.79963207124446,1.0
9c639a46-34c8-39bc-aaf0-9144b37adfc8,39107.22884346629,4471.0,0.0926555984813073,-65.15655283164246,2.3222280970478863e-05,0.6398950249789961,0.6398950249789961,0.7555380125151772,88.84500508767636,52.34007312493898,13629.0,8.010682207915174e-06,124.36038350897726,12769.92558371457,998.0,1.1765500088201493,8.335966110652696e-06,0.6197135263766569,0.0002465189863366,70831.90000000001,0.5863658189088562,34306.56334387486,69.0,-0.0725273562997815,0.5805454999583716,38328.50015327276,-0.1205942792547248,82.64131455055269,71.45438952330613,1.0
a07ac296-de40-3a7c-8df3-91f642cc14d0,43472.68563530965,4646.0,0.0925835061997113,117.30282114763126,8.407345479918385e-05,4.232437771631767,4.232437771631767,4.194228876708403,68.46908699381625,134.0421150150548,14489.0,3.071067393545605e-05,137.2677607982665,15888.318394668122,744.0,0.8531072752864014,3.0115618956513365e-05,3.7349127729329767,0.0008909136216294,471341.2,3.640128692966981,63619.709381312656,70.0,-0.1266441604328179,3.608231963279705,38000.71707113594,-0.2140631163827926,110.46742861632104,62.14636876159536,1.0
a8c06b47-cc41-3738-9110-12df0ee4c721,241.5582295184338,410.0,0.1098253244699238,114.38463899422976,8.408149854781352e-05,0.6196498349363522,0.6196498349363522,0.6091381749768301,-177.1019490934391,-129.49321022874307,1238.0,3.056712039707886e-05,-96.65916137576023,1908.812505337998,73.0,0.2239915709506843,3.2302813643004124e-05,0.5177402824006809,0.0007513085811918,5531.614076476816,0.5330312987393301,242.84672797468312,25.0,-0.03367358526428,0.5021740816599172,252.9016423878324,-0.051624619147368,99.23499070085543,21.234866829763,0.0
ab216663-dcc2-3a24-b1ee-2c3e550e06c9,239.77336228941823,104.0,-0.308997989909506,-24.83752271694936,7.96314047673784e-05,0.0261952017472575,0.0261952017472575,0.0308562696347049,40.09444074208695,-149.59497550050796,147.0,2.7903941248513085e-05,-89.76702105900739,499.42677007351233,69.0,3.1533986336359607,2.8243623045955435e-05,0.0339074959947088,0.0008272937303414,326.75894659529115,0.0286836402995389,187.4611093763276,41.0,-0.1201764459088075,0.0311124448089583,271.76681937581003,-0.1287952563897633,4.170838671056873,-85.16255332903576,1.0
adb2fde9-8589-3f5b-a410-5fe14386c7af,11971.118462897646,6802.0,0.3008784454789125,112.1514268229049,9.21372249472154e-06,1.6212854620601098,1.6212854620601098,1.789294883106561,-76.96680758960598,-111.20281353199206,22547.0,3.073471218334361e-06,55.60462844842896,24400.476564567096,1281.0,0.6675660190909497,3.299048638922399e-06,1.8100387195422711,9.90259198336809e-05,242424.33,1.7231337397075523,23081.17151767491,71.0,0.0166713566221543,1.8045369061145475,26136.1603832762,0.0243642813918943,166.23529951647205,-78.81232505629804,0.0
ba5f3328-9f3f-3ff5-a683-84437d16d554,62644.41283488937,6227.0,0.1497271239478065,-169.5910142353179,5.249864477626948e-05,4.492673715607986,4.492673715607986,4.996386173017013,21.16527958168897,145.2141193335225,19771.0,1.891229291008795e-05,-89.93859668225922,21201.87370998191,1016.0,0.8099692092622227,1.864226019051127e-05,4.856596808179488,0.0005776230901169,671771.5299999998,4.31102596246707,54106.72787806368,75.0,-0.0306396719466463,4.545394217182296,72538.69616534888,-0.0632043896700674,73.21902457966621,-70.47229718012127,1.0
c02607e8-7399-3dde-9d28-8a8da5e5d251,19.16424444601,105.0,-0.1494806418164621,-9.56891534432781,1.3299868131654338e-05,0.0064792946416293,0.0064792946416293,0.0082999705232354,-23.93643226669168,21.200471713752,630.0,4.625042760958176e-06,-114.7432873597336,740.9557642257373,60.0,1.6006476193332313,4.720091068450472e-06,0.0082784113202348,0.0001366050678927,56.907644837430695,0.0074761873322365,13.090834990110745,28.0,-0.0092843123306262,0.0080557073262477,9.83721398072598,-0.0986375559788352,9.23473682729711,5.366312906288381,1.0
c69a50cf-ee03-3bd7-831e-407d36c7ee91,20189.640517274165,6757.0,0.3209766118617085,111.61820285431924,1.0013205232184878e-05,1.138598370851892,1.138598370851892,1.429420448619965,-79.90019254748879,152.18068974581462,21018.0,3.4650000856515403e-06,99.8783058305968,20881.31685613813,1214.0,0.8694921046368589,3.5654669516756296e-06,1.292687493558029,0.0001080592486409,170250.06,1.1678231045032568,44320.509020200254,75.0,0.023486688691013,1.2206344134177387,24530.676752521715,0.0386497065321676,114.5626855024173,-31.35845456151768,0.0
da10a69f-d836-3baa-ad40-3e548ecf1fbd,77.588253042515,4889.0,0.1874016483756683,-169.91166976557756,1.322983557885119e-07,0.0100232504253836,0.0100232504253836,0.015864973841037,-26.78174745883261,-74.11138623950633,15139.0,4.1774590525732343e-08,82.1734642672596,21336.01031548628,823.0,0.2921727210772626,4.707763254484716e-08,0.0154835955901125,1.4546237663563311e-06,1082.5010226910072,0.0125441553000662,165.75752408689516,69.0,0.0323288708560126,0.0148291303828565,25.539107549418954,0.0217605106140554,127.09494706716896,-153.8639841014047,1.0
e0747cad-8dc8-38a9-a9ab-855b61f5551d,110.99481188815912,79.0,0.069672320806321,-23.49384869013268,0.0001242603585244,0.0997802672792895,0.0997802672792895,0.1241881527480874,1.311590883645467,33.06776094603976,465.0,4.286043315195966e-05,-116.69797788110311,1135.3820044014128,30.0,0.9492410596130552,4.411354374040632e-05,0.1180785088297258,0.0012933714590083,876.370087514,0.108524135551487,49.66118303339366,32.0,-0.0314401245504075,0.1125203076052483,56.554159689999246,-0.1451760895084369,14.66539449054106,81.62546986410254,1.0
f0932edd-6400-3e63-9559-0a9860a1baa9,53821.55938646142,5728.0,-0.0224136193026726,-38.08420283726991,1.6017717815036163e-05,1.6406019747750538,1.6406019747750538,2.1432630584758523,1.8628447207606265,-169.76650764251087,17493.0,4.70562142448334e-06,67.81383286602268,16533.468733219408,1009.0,1.2880958602558388,6.512517129282472e-06,1.9026602255519955,0.0001237340077131,216221.49666350344,1.7234227186434583,38173.86915974652,73.0,-0.0183155511108661,1.8039489952319865,51404.091556417385,-0.0364638622795308,161.24645414520737,164.1862230369016,0.0
ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa,16077.935424925026,4379.0,0.202095128094483,-73.61319058674641,2.169532781972772e-06,0.154119886026976,0.154119886026976,0.1713901953016503,-38.0708289234333,-127.73570992371069,14340.0,7.536358523013211e-07,27.966750846466287,24259.578957699647,517.0,0.3625806047210161,7.685420889184775e-07,0.1669766760557358,2.4139642758723217e-05,20312.076259039284,0.1590643256387335,14066.018712318824,73.0,-0.013226198641672,0.1618693349975664,13649.85740241829,-0.022447917710766,86.12439101810884,-121.00150348220382,1.0
