id,"y__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)","y__fft_aggregated__aggtype_""kurtosis""",y__symmetry_looking__r_0.05,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2","y__fft_coefficient__attr_""angle""__coeff_42","y__fft_coefficient__attr_""abs""__coeff_43",y__kurtosis,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","y__fft_coefficient__attr_""angle""__coeff_30","y__fft_coefficient__attr_""imag""__coeff_16","y__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""","y__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""abs""__coeff_97","y__fft_coefficient__attr_""real""__coeff_48","y__fft_coefficient__attr_""angle""__coeff_67","y__fft_coefficient__attr_""angle""__coeff_75","y__fft_coefficient__attr_""real""__coeff_87","y__fft_coefficient__attr_""imag""__coeff_72","y__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","y__fft_coefficient__attr_""abs""__coeff_10","y__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",y__ar_coefficient__coeff_0__k_10,"y__fft_coefficient__attr_""real""__coeff_10",y__ratio_beyond_r_sigma__r_2.5,"y__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""","y__fft_coefficient__attr_""real""__coeff_9","y__fft_coefficient__attr_""angle""__coeff_83","y__fft_coefficient__attr_""imag""__coeff_86","y__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)"
113,11.399587840153725,3.644101106397732,0.0,4.417009602194788,155.5645860706859,3750.0607219623575,0.1402549300667881,5609.19331453443,-176.25121336863324,-875.0279966375288,0.4658597481545814,77.74157052291567,1450.4070615863368,-759.8264311991766,-132.69371760268055,-134.28404987549553,-93.76674187260164,4215.801792449729,0.7258723061359603,17738.089611934865,722.0411033872825,6.942323234850504,-16503.965107252698,0.0008333333333333,0.5401413653014803,-5034.249243694902,64.8058394709061,-3672.0876015711,261.3772346562665,34.54362688638161
114,89.46497233630197,5.9105746101096654,0.0,0.3627906976744186,46.864603813695,24137.68634389865,-1.1968121829178222,39995.95941879002,-56.69112381751633,32330.670464644623,-25.90398393399913,729.7818724632943,3047.7153604938853,197.65397868421496,44.83411146588833,128.94706379675273,-9642.467230130003,12659.599015538995,0.843594810709599,126141.45778404376,5504.774199285392,18.65864376588079,125585.88571480478,0.0,-5.50190424312922,66381.30147311991,-2.3887266809191763,-12089.567001608426,5244.907054890039,-9.5319582898891
115,-18.748720770587408,6.701389683722703,0.0,2.0224586288416075,125.36492614173036,41591.30262947233,-1.2191115386366285,27881.651005817173,89.18834952369575,72757.12888156046,27.29038211029092,215.9101225139437,7591.1989668925635,-14571.13716295806,93.9692234419296,85.91228917437105,-14747.197746764314,11428.01043128028,0.7132767029252962,202395.83866804367,2309.4247877133607,25.530257882816606,192015.4630046457,0.0,5.259752122432684,10026.431423159538,70.99910243559172,5050.142499440767,3302.494508638897,309.0312292104041
116,96.7916133505817,6.614128437869664,0.0,-2.6686967113276494,-100.2189999970542,31712.906725074863,-0.4858474975348481,21641.380035047,-72.29290252482507,-153405.00746516982,-13.312581415544942,738.8877223390982,22693.18673378052,-7336.11292691072,-78.34046443352236,-97.99252543133755,-8371.429220356014,1362.3119152736404,0.887196779840153,188939.1159768068,5552.7997212851615,-0.2264129971052106,92439.40047347295,0.0,-2.205894025937951,10110.379841281974,-150.24006118792084,-4318.097505988912,5175.611312554103,-257.42295580666934
117,208.94877716628585,6.41921391027944,0.0,-5.882558139534884,6.8921009696520175,34093.77331483801,-1.3830200773827654,35734.61505790561,-116.36952382726123,-66936.49450489724,-50.78495440729484,1257.5523284682738,10041.99609106976,-6828.058129739616,-67.38008359306419,-117.3578364727333,67158.14811121824,-28488.788754154688,0.7475494827932515,50667.46148370982,6501.152421241354,19.53166934141688,12314.951069339306,0.0,-10.444044644872305,-7487.252987833933,115.8176690678035,84572.35232817182,6027.153392464326,-115.31471335517487
118,-44.74283185125254,6.241067452824592,0.0,1.3038416763678695,117.49136062995122,33650.45981671412,-1.343323829971626,37715.69855313112,127.6400245714502,133656.90951461627,53.111430742509775,381.228942345982,21933.788990705416,-30830.69718950792,119.83792669470978,18.027460254143257,36846.3881026336,39896.850375973765,0.7788780878550937,61191.39850718817,2650.8273394536254,32.74417092148603,60071.508351973935,0.0,11.373745854962763,-3902.191230344272,-6.050135760476918,-10498.09552157913,3277.368636827443,-63.127038529167606
119,-35.580763689473905,5.74837835786231,0.0,-4.599033816425121,83.92496173750365,37808.07229248006,-0.3617263822534107,36658.295528873314,-148.2448367756107,43803.2978480061,9.089231437255751,370.94521251657847,1472.8305880282376,14401.498629688149,97.92474139027294,8.618653056309313,39121.52702107984,23383.177329941514,0.7359720411289268,214773.60105393824,3036.5293913374435,48.59855316035658,-136244.98501142676,0.0,1.6686480234031833,-105726.05911320784,99.28130723629104,-2311.0349307626075,1981.952264960916,215.7858960867813
12,1.0025932282820438,4.555914475914878,1.0,0.0036706689536877,-149.40177091928922,203.99566716568145,22.26803779517472,2.497620216040373,161.19661340354182,351.77229011924976,0.0241608771168041,4.015341173990864,73.34826800840169,111.11273020619588,-171.78454771917114,142.20345375324587,131.95560769176672,225.87413962686,0.0010693905992494,115.2434688539478,23.9386175916999,2.5889678931542432,-112.07870777777892,0.01125,0.0114251631972777,-330.9768105047202,118.62477882255504,26.388995267478585,25.61906460607587,0.9865228104725812
120,-0.6019532055525996,3.700528148829677,1.0,0.009993654822335,59.83842795396264,15.614044192876769,-0.7516467114403405,0.2743827213711393,34.62690982164156,17.454271472306303,0.0257510584020842,-0.6209971339573903,44.455022302181256,-83.92418961955993,103.66668038275306,108.65089664675943,-23.934617515942527,1.5635723141178852,0.5841030155677663,59.4180072171158,3.0533654280560656,0.0792656493568965,-57.910850874323245,0.0008333333333333,0.0049667216686142,-151.07076413084866,-40.21919751101788,11.48155444974029,1.2118567691110278,0.3256801542743762
121,1.0565256345426202,3.5870045953920373,1.0,-0.0046057886706107,-103.11638337543364,47.936473142497626,-1.2767977903917764,0.0952210093081165,-60.18172088079077,-63.17873451183013,-0.0326284105188753,1.4297873435359634,17.12664598228258,-14.007218677907668,-83.70741526591867,-156.79939622750476,-26.83995543109157,-24.532531946015368,0.8184232144231582,142.24258569229713,3.409057015118832,0.0293903016732263,5.427564835122345,0.0,-0.0069762964573301,9.12984030153438,-54.05385751868081,-16.720159881525348,4.7443127886562735,0.1609905135205244
122,0.1718354304074111,4.072242626621244,1.0,0.012543730113823,84.30320593985746,27.144970551583533,-0.5887252272951797,0.1888285964751061,110.51080747019807,26.33229316334401,0.0023670826483836,-0.0124373984198451,23.57198424703229,-19.502933797190178,146.46936351350806,117.83037773294024,9.902611729832206,-12.291411807162367,0.7854255374827803,47.765862951522514,3.7724403176594143,0.0691124693745711,18.455349120951283,0.0070833333333333,0.0008801250967091,156.82262462751447,-77.1623301939319,-27.88925278664591,5.337953743482385,1.1213389362921782
123,-0.2843621670039903,3.539027639978336,0.0,0.0020623451286939,-75.78141176122102,42.5753257374988,-0.6864671366577557,0.1519112565630131,-95.3737131643475,-102.68409595642288,-0.0306631296135475,1.2993922286128254,11.410093988337705,-4.784961903449164,-59.27821471400299,-116.35579217258272,13.254406271838462,-30.675886385058227,0.1560658677058333,152.6263392348627,7.957102238803941,0.0629788909530658,-2.611330339962356,0.0020833333333333,-0.0061643982348146,-96.5088259685004,67.44697427677083,2.082776377416549,8.269408280278075,-0.7020830352236139
124,0.3826975628105176,3.62348640171014,1.0,0.0048690932311621,96.5722875907625,40.22086923062589,-0.4566019240801475,0.1359559312607587,103.47007222991056,159.62153373858226,0.0420646982197134,0.7607538106299725,12.024268154431107,-6.293938197111461,64.41988015381642,165.189860883135,23.457439641109016,53.64545317619891,0.9917860969894314,217.9050568879254,2.790774351918196,0.0234238440691291,31.17569450357,0.0108333333333333,0.0094230602499172,72.26848743321484,145.10653544482366,39.23628035950014,3.587311935854549,-0.470009642795995
125,-0.1141968550854355,3.682268902818935,1.0,0.0047284413827063,-74.07546139904927,53.03884294830083,-0.8913189764106453,0.2712222610127334,-53.22781800160563,-10.357043239950032,-0.0135794344333478,0.5605624944712809,32.16369393529168,-14.520616482585789,8.66686136534124,-57.36192884858576,-27.176823321837343,-5.476852567445828,0.7109138426505178,243.04052880794035,4.342029568243997,0.1002823252395941,-35.10638849420679,0.0,-0.0018897320979642,-185.95942007277665,-85.10244281326499,3.5802986771333067,2.892380436046236,-0.2884741322552919
126,0.3466428990599017,4.597741165288186,1.0,0.0053899080381536,-133.86752366941352,131.71235177775227,-1.2382897454387058,0.120858908056693,47.544781361635344,-2.2218749011545764,0.0257646276595744,0.9672337899592875,12.989481636447666,-80.92470892366279,-174.8683208729766,-0.1368966905772972,3.494608322254137,24.917206845672403,0.4392906537211177,174.2843942652487,3.5980550627049084,0.0577338767603961,-129.5090419032744,0.0,0.0050850421691625,-24.76206860810151,53.8546870145285,71.42834119487685,2.13726975143082,-0.2896591335246052
127,-0.0911823372333543,3.987196413835574,1.0,-0.0002024483546101,-146.4112209037531,59.430253168123095,-1.379544819256619,0.0986000952023953,-104.25884732022574,-123.98626234808737,-0.0368588000987174,0.9778532222419426,22.344800785208385,54.371740146809216,-109.3034272106156,-138.68356206698542,11.15164023927855,-55.23548935341701,0.8087629995389483,221.10593668160632,6.841343435174235,0.03496893260153,15.413995239656582,0.0,-0.0085337871634235,6.623968998526853,-107.49762361292298,0.1043760406846283,6.987839097151227,-0.2634636756402194
128,-0.0189395594795253,3.3991756117942966,1.0,0.0041450799436917,-1.7938493119186438,11.569862567602389,-0.5362632380514505,0.0892179041931686,-96.014373145161,51.06195813616648,0.0012990304608999,0.5557292958143636,8.219626754372866,-2.748824052143628,42.35717746005218,63.309616848120925,-12.654315522674164,3.799069128868496,0.7865132043512038,150.95398767125582,4.011255748537852,0.0613928548243026,73.67280178508707,0.0066666666666666,0.0004576436317395,105.67152116910628,-121.76876045068929,11.288082800290807,5.674706372814647,0.5700961417154998
129,0.414653918193694,3.837076310575053,0.0,-0.0016768292682926,-55.50139864328274,36.69461492308759,-0.732518159729521,0.073766770443362,-88.23172551714518,-84.8495968134761,-0.0217549120712114,1.0430615338989198,15.227095220665277,6.380557140761572,-77.26422450037153,-84.89002208214823,2.000234158531561,-22.24437654466007,0.1888330593519201,146.25679504045377,7.600917217904674,0.0508679441689319,38.75421176077636,0.0025,-0.0048930604786129,-21.89846736516376,-60.83810865271635,-20.6787494604466,7.456050271724631,0.1591965335414503
13,-0.5131021372730369,4.305370460715966,1.0,0.0018441971383148,-21.231046197876857,34.08476289243618,-1.0912251421667412,0.688210978251398,30.73345636443496,-15.893976257186477,0.0265680633955709,3.559134531248598,105.26512185109172,14.822816874679226,-117.08250290364175,47.87742963393318,161.51343635475794,-15.156835203963771,0.5672412459874461,312.5480988968193,27.960154073170155,0.7504713747014309,-309.1316651376809,0.0,0.0051107475824233,-75.94060975563549,157.6458677449584,136.93799825641236,27.15500129217055,-1.581602890971348
130,0.3355905528521948,3.945151596998597,1.0,-0.0032910628307246,106.37870388928164,59.30309506066986,-0.3744658730014478,0.0871792246808866,71.43791728114316,120.24778807204724,0.0413566091709731,0.4490005495089105,16.656847214533656,-12.471745680792246,59.39868279873269,168.41315132298118,-0.2819181864403499,45.30037330910648,0.982945043154744,270.6559548334594,2.885597141294236,0.0146970191109511,53.92588795882831,0.0091666666666666,0.008935165329954,113.23062329980496,102.89756024433616,6.714396412146096,3.9089031821658673,-0.0097938576762163
131,-0.1959942854425539,4.39537627779509,1.0,-0.000620714939416,-61.21847231990175,60.02080653970433,17.693341206902602,0.6582971711839943,-64.63893313120413,21.59740050932613,-0.0100175045233326,0.6519670882218122,58.56986375140254,-54.23138090085038,-19.53499468111924,-81.73264186288999,-20.723213840557683,8.311058022287048,0.4023289452998921,216.24471729176332,4.984855902650333,0.2792702729566226,25.070579215546555,0.0029166666666666,-0.0006946696246806,-3.40580071774495,-94.99100438592149,-17.404877922802843,4.580333024823195,0.0365868231044328
132,0.1458571970931116,4.524438010948293,1.0,0.0274854958811708,107.50575327526892,40.74038166985663,0.182441973934575,2.056712077267416,-27.4888965510756,7.065707954859137,0.0688334509335649,0.23361355989706,55.91845449017074,-21.614263774020344,-134.33607813921446,-37.57358060778978,-52.39245634583324,51.62390640704805,0.343334846378835,169.66421401960326,5.338753518631779,0.4783387774856203,-168.43685601838376,0.005,0.0193352846716292,-246.01050966577577,126.47625548148032,101.0601638702407,3.306167641136829,1.0268732828036808
133,0.6065670027503524,4.487533299536471,1.0,-0.0114673224071308,99.2691375655396,133.5158181310284,0.7272206110615853,1.3121162168253224,-160.1097876299885,158.6919190817689,-0.057721359880914,2.265615786304509,23.20447839125365,3.18682792070355,-176.093629355381,-27.10873076214264,1.8765827740494168,2.077941156969235,0.2495272425063081,123.38112888831608,6.293224398541581,0.2634697207400722,-44.03706039722672,0.0225,-0.0153107922714304,-120.00590605058584,-155.8565848487151,-7.238605209470126,3.9284822293922494,-1.6629183104481398
134,1.975278919645293,5.901995078044045,1.0,0.0382265109278653,-81.19200662206757,151.5451692565241,-0.3334849359878542,2.712889159364864,45.99264360690248,-83.37371919941951,-0.0519473397676324,2.8817538076087383,88.52592911026566,34.232964115939794,-7.720608489316808,122.23462054244315,58.1974511970307,-29.96489634891192,0.5764062893062778,183.7806642299304,8.067420038728471,0.6785804522994509,-56.82723700536872,0.0091666666666666,-0.0105398688647836,29.02824382125969,124.52235221330228,-45.55056453377021,10.04130043299432,0.1420758236784496
135,-1.4073143921110762,4.395785288490573,1.0,-0.0177708339691666,88.67611849561,203.6899650128641,-0.092484415390432,1.7699353302642205,115.1514523509452,230.76214567571083,0.1094767694311767,-1.9105870489624432,121.63623549513925,133.156979800199,76.02570994995986,41.90547522293455,-40.77516059270815,-72.23548249293346,0.907169253931214,572.205033947755,9.651218864043283,0.3474866603072853,-229.3764110440229,0.0141666666666666,0.0284020355088059,-26.79664786184347,140.15518918043546,35.472512071289245,8.95388995159582,1.5725043036549191
136,0.7440692299601901,4.674665122409354,1.0,-0.0468889818894295,-91.18166111048164,115.83284384477878,-0.7887483911322852,1.843042043561706,-73.0049199889858,-103.7054073353698,-0.0570417661745549,0.7784272180505375,104.60268032769469,-83.82748991619079,-176.47407380730513,-144.4103274761765,21.211580105509203,8.913723952228764,0.7516809436771827,116.96337960359077,11.187492171748868,0.3993534565432513,-50.17815771183771,0.0033333333333333,-0.0128818872282545,-70.9357122735711,-31.666164234156906,-58.08482539173982,11.03391580044265,2.3499982671077846
137,1.2254193349422715,4.615605397111669,1.0,-0.0142355694227769,-98.11436482272192,59.673526630880495,-0.6369370664533025,1.972350124580612,-83.34017375767822,-152.82226937505715,-0.0825282240555796,2.686946986966897,148.4866082028488,11.857786296078576,3.023937388127916,116.19816290058176,26.111415880586307,-39.81212354534565,0.5583046727235014,331.48043079475065,9.863458125677855,0.3489003416981607,113.78498331166242,0.005,-0.0186125410250299,119.35588974177416,-150.20209645395187,-147.00366441986816,13.474988453526688,-0.1553945226316326
138,0.0082925266702227,4.56370883874714,1.0,0.0034162939528187,-114.69809598144656,128.36321503961133,-1.245876978839537,0.0954480258982057,48.41091249811442,-13.641066128840816,0.0237258467216673,0.3687916165461929,9.751994491811546,-64.86116022483809,-173.4399603363272,-7.443225162432406,-1.7742656656813396,29.395465099462,0.5029013390025177,162.72626252967513,2.60621176076688,0.0417754246633587,-130.190362895194,0.0,0.0049470086360371,-67.48714833990462,23.32044622515276,65.5679401396942,1.2231779873391757,-0.1074301923999502
139,-0.204968717552989,4.1750735872213,0.0,-0.0007234122331116,-131.0914148264444,53.64893528588469,-1.4462033549489055,0.0623422990952047,-94.74775938646609,-124.74576745406398,-0.0346351479474744,0.8403417866162618,26.305759368087624,51.28736609280028,-103.53921668163449,-126.82332745714558,17.69247189390454,-55.02928472914581,0.6578238706203283,189.8942473722094,5.752914589114887,0.0209572532263133,21.95843612545244,0.0,-0.0081814948930275,-19.228330563950585,-100.87818331767276,-4.977398716600491,5.949391419267749,-0.2222571369596497
14,20.41032882896127,4.404714947460425,1.0,0.0097667185069984,-77.86555182063907,262.43836291077884,3.688423234702174,2.669852729549633,-170.90838634033886,193.0267859282669,-0.0424066435084672,20.74476973261248,27.68400906017583,103.6090398352163,-158.04881447625382,-50.71271213530368,13.178063251103168,-122.86501140221183,0.026041209573215,184.1291098748636,7.242210107817301,2.0103750990165623,-80.11955217932888,0.0075,-0.0146522556815222,-409.6513573430534,-165.36704754990845,-21.382228872689296,57.27371396136062,13.181450264360723
140,0.2866876121002044,3.4829777679958283,0.0,0.0003936538695085,20.126637542011245,10.388161996467405,-0.6141005976279965,0.0509894109914142,-102.8615974145754,31.23218913680213,0.00359313831186,0.6352636073626486,2.811869903549396,3.029521575539697,4.914679630432374,101.5798519339134,-5.814562374106303,-5.184815699691157,0.8167512493754698,83.87639058876424,3.0729320924815133,0.027760532526092,47.75333234477291,0.0054166666666666,0.0006847019288504,106.30842942537748,-131.07588196246732,17.92407227950645,4.660808544361438,0.0952042246504951
141,0.2641180525871329,3.522673157145948,0.0,-0.0006590631590598,-78.0107955158575,39.4496375709897,-0.5970200794533755,0.0508138325838698,-89.01767513957854,-58.798445885168015,-0.01665965588363,0.5444217528862753,14.554217011839052,-6.280904389421741,-77.84211772993642,-57.94063377630505,4.31153785886407,-17.07919393831439,0.143691218200258,93.86236390595047,5.234367684293617,0.0377316046678915,-4.193777136563593,0.0020833333333333,-0.0038156465930194,-30.752845299268834,-68.69694834626382,-11.116844125398543,5.495127151044699,0.5630044754807353
