id,"y__fft_coefficient__attr_""abs""__coeff_41","y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",y__quantile__q_0.8,"y__fft_coefficient__attr_""imag""__coeff_95","y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""","y__fft_coefficient__attr_""imag""__coeff_28","y__fft_coefficient__attr_""real""__coeff_69","y__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""real""__coeff_75",y__quantile__q_0.2,"y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",y__symmetry_looking__r_0.15000000000000002,"y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",y__variance_larger_than_standard_deviation,"y__fft_coefficient__attr_""real""__coeff_36","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2","y__fft_coefficient__attr_""angle""__coeff_76","y__fft_coefficient__attr_""imag""__coeff_14","y__fft_coefficient__attr_""imag""__coeff_51","y__fft_coefficient__attr_""abs""__coeff_17","y__fft_coefficient__attr_""imag""__coeff_90",y__autocorrelation__lag_3,"y__fft_coefficient__attr_""angle""__coeff_26",y__large_standard_deviation__r_0.35000000000000003,"y__fft_coefficient__attr_""imag""__coeff_57","y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""","y__fft_coefficient__attr_""imag""__coeff_30","y__fft_coefficient__attr_""real""__coeff_70",y__sum_of_reoccurring_values
57051487-3a40-3828-9084-a12f7f23ee38,9942.039055700205,-4.6056206748983975e-05,0.0,-2398.33862034118,-0.0253822656538561,12519.489070621634,1846.826014270993,0.0,155.43466635895152,0.0,0.0,1.0,-0.0267279802833439,1.0,2388.2587134597507,0.0,0.0,115.92191089696048,12269.14162814904,-3990.412506995445,6128.714296665733,-12362.863718168932,0.4866130825660677,-95.23826399974006,0.0,-1884.1631061011312,8.703237472783965e-05,2856.2567386683186,-9280.25172787582,350.38333337009
6a757df4-95e5-3357-8406-165e2bd49360,842.6664816523764,-1.685546562169205e-05,1.95000004768,3780.1450423179326,-0.2076993823577125,676.3444158144601,595.7199730394561,0.5281277971997261,1002.9939374135016,1.10000002384,0.0063267895770433,1.0,-0.2382966646654851,0.0,-417.5802771439561,0.0002622907785221,0.0003123828797222,-173.94166234992588,571.0117939710548,431.7141003419502,656.7559780825114,-4366.805767722848,0.9103175950331364,10.386930891056403,0.0,-697.4490319046542,1.3239485242860133e-05,-1373.387834045885,366.12763882311936,430.63152309132295
6d1114ae-be04-3c46-b5aa-be1a003a57cd,142230.78743612868,-0.0005008124948563,205.82,72325.18579985335,-0.10881414349473,-86539.63400278136,41981.55989976078,112.9051293379817,44941.5793437062,128.4,12.23470157790156,1.0,-0.0973149296978656,1.0,65627.5525277493,-0.009509251160335,-0.0121763292891458,-116.57163160735227,67542.82197552257,-865.0873308377522,222643.5355692057,-45353.0607776773,0.9768661615388584,56.49590476504346,0.0,-59819.54801358283,0.0008201017130462,67418.42929226009,-16137.464461794088,2715570.645
6efa3a07-4544-34a0-b921-a155bd1a05e8,160266.2657468019,0.0006283591162552,53.67,39996.573859982105,0.3263796204327628,46907.9195087898,33284.59874918978,20.650698774058803,58254.94499951399,40.24,0.9064590088159196,1.0,0.3161482827594889,1.0,149601.92669440917,-0.0107024609500654,0.0029718137254901,124.03194069806383,68560.74836107381,109635.49628803117,147049.91968693276,-18314.210778993773,0.926644919488521,143.6502934036477,0.0,9502.85935073506,0.0002759352639744,-78674.71300440154,4834.155245543647,315497.62
7103fa0f-cac4-314f-addc-866190247439,13117.592021158684,-9.614849219125887e-06,0.0,-1852.4460300952155,-0.0031727680135227,-2970.948991025793,1972.2979806604856,-3.350323172485289,-6415.288689781566,0.0,0.0,1.0,-0.0143644911132612,1.0,2274.4774580018093,0.0,0.0,126.0835137025594,1174.968702438278,-9607.063532845106,3604.225673474283,-1556.599312319246,0.0123069799076726,68.14607098604036,0.0,3459.741269832483,4.8041459999929366e-05,5879.03622065085,6385.939603592902,9468.733329982244
847e8ecc-f8d2-3a93-9107-f367a0aab37d,18767.697313219545,0.0002629501109955,40.17,-6622.946358921108,0.4573664660826191,-13878.596537600111,4344.030951529149,18.40443759048076,-22981.28218993484,32.95,0.4842427156804402,1.0,0.4937790691433723,1.0,6176.385668509472,0.0032118333485276,0.0054254807220159,36.45535028182706,13170.733078419944,6.825996588228804,26338.20725938499,-24176.83282862417,0.8834008086813626,62.40937113874682,0.0,-27632.83189855488,7.691351959626945e-05,44321.31852044477,-2453.108339656279,112436.94166666668
8723f0fb-eaef-32e6-b372-6034c9c04b80,159309.9776098364,-0.0007419266530039,205.86,74899.44216079058,-0.1611356783710237,-104327.7239982597,50482.82870155032,106.25033043656028,48439.67918107718,129.54,12.247591089644548,1.0,-0.1497749552492407,1.0,63740.657448198406,-0.0176416074422118,-0.0389373070047131,-121.81873259357752,60403.95836113422,-23579.398788468447,232732.24250976692,-44584.53271113517,0.9761754207220332,45.78475092457339,0.0,-52142.073501301056,0.0008143132751593,97400.44596987688,-38541.85697719953,2754463.573333333
9c639a46-34c8-39bc-aaf0-9144b37adfc8,62138.38531298834,0.0001285516919229,26.33,-1214.2837288972169,0.0952525992540856,78486.25996763889,834.3938614074168,-4.208361717737544e-07,36043.16788373958,23.22,0.1014221736095925,1.0,0.1233778515954521,1.0,21462.591515648062,0.0017949706880592,0.0018143296385293,6.502096589021043,7783.289493647529,-15203.038814702377,61560.51099578988,-39334.95155713681,0.930332855698028,104.64399283530268,0.0,-13195.46453459971,0.0002465189863366,69442.28785428139,8782.519776815247,55845.89333333333
a07ac296-de40-3a7c-8df3-91f642cc14d0,144038.44816239775,0.0013576227419085,151.09,90564.57665685586,0.2720368455241867,-18252.140474131924,48137.6829847542,0.0,52838.01547809605,118.9,6.31304230284358,1.0,0.3235871548383435,1.0,45364.87202255243,-0.0093185649460832,-0.0170908808933002,91.4553754283498,355992.12084135634,-3296.008183159559,322452.2815318205,-33163.98721470008,0.9031949340218056,41.66251103405306,0.0,102013.91740661724,0.0008909136216294,-168148.8486217424,73885.00323049138,1088224.06
a8c06b47-cc41-3738-9110-12df0ee4c721,295.23622592692294,7.48355027530147e-05,0.4584218196562001,74.01179188940021,0.0298134792647821,134.83777280092576,-320.5950588316249,-0.5613693497204346,-11.6639109426409,-0.6833320213208001,0.0236795795214099,1.0,0.0692365468251304,0.0,-185.0694226806728,-0.0013383091939626,-0.0059593264559644,-100.08740324388975,1.538105595798697,-148.15216650819448,245.04085774521928,24.000994334119724,0.3661746085167395,-131.20661285063343,0.0,-156.61542234751263,0.0007513085811918,149.50841199312998,313.6583804054919,-238.0140456995985
ab216663-dcc2-3a24-b1ee-2c3e550e06c9,610.7897235070526,-0.0001718353648943,1.1472828919585458,-32.34629961303327,-0.1195177445893783,209.0731597958346,125.44819650831649,0.7215416859970213,84.61702213533721,-0.9100639748586,0.0004163906856225,1.0,-0.118533632289128,1.0,-244.6065554489964,-0.0001878553767682,-0.0005997761097163,-73.38585504969568,120.07386990747176,435.4354143606348,224.9500072363556,-41.83700949827515,0.9951552898964836,-135.90007593207602,0.0,-200.76527471334728,0.0008272937303414,-484.52966836712096,87.13774781734367,-34.043620385654265
adb2fde9-8589-3f5b-a410-5fe14386c7af,11593.357263051184,0.0001539657829769,37.32,-17418.57457835088,0.2305384011397999,-12768.391180675902,3023.5021260827352,19.16453216686168,-28120.94814512703,30.79,0.6551979744344318,1.0,0.244692314734201,1.0,-4166.60685583057,0.0002971657759548,-0.0127746218641694,0.815910763639701,7602.663272256537,-3434.419016259479,31908.394840492303,-17228.131639329822,0.8675764303731486,3.860520920228385,0.0,22856.30906862797,9.90259198336809e-05,-18559.895242953186,-15533.940138240368,91250.32166666668
ba5f3328-9f3f-3ff5-a683-84437d16d554,155534.8402776859,-0.0024685737718776,168.11,72977.94355130571,-0.6046998754932746,-172075.74291290445,104664.90348180589,115.96905939841383,38530.92056339175,120.331,7.273543187357554,1.0,-0.6000494166337712,1.0,67502.81924262251,-0.0086082377854137,0.0056220545281414,-116.84303367072046,10268.745066280408,-16688.791910606575,131832.52831926424,-7485.153861283967,0.9750420126179372,83.6479233185822,0.0,-128717.29881413336,0.0005776230901169,115732.80035360322,-28839.983151865228,2466617.438333333
c02607e8-7399-3dde-9d28-8a8da5e5d251,22.65273162583652,-2.6561111632666583e-05,0.2897138363697565,4.251506774180139,-0.1297183696541678,-12.109246053271024,2.299114681678892,0.284654352274273,-0.7513733536768892,0.0688778704062981,2.4425572398175107e-05,1.0,-0.1289069040703205,0.0,29.56108944181615,5.701502345921277e-06,5.585132472265311e-07,118.81188221872256,2.60928180164956,3.3895961430711115,5.170514721246872,-5.535521749653601,0.9906481724670948,-125.0123032050834,0.0,24.058703410939444,0.0001366050678927,-25.692118021954,-1.2342664468656204,376.3913012742775
c69a50cf-ee03-3bd7-831e-407d36c7ee91,3992.525909626172,0.0002035383746045,38.12,3747.0030299636674,0.2920591290028698,-31118.015653683426,5062.075087061221,17.91085144890804,-12236.942165272802,31.52,0.415039563956412,1.0,0.3052936068141494,1.0,17707.193853767858,0.0027702046018741,0.0031936555666926,-86.32934879573239,818.4086429782811,25656.479532349327,25682.53848147603,-31883.721024171908,0.9335146289471616,17.85899877154674,0.0,-4939.163177688097,0.0001080592486409,76302.91616255455,-2631.463209719492,91676.67166666668
da10a69f-d836-3baa-ad40-3e548ecf1fbd,42.27526054639349,-1.943179673375258e-07,0.07866851670004,51.63509571337118,-0.0235582542955408,12.662736078131882,50.69307896750874,0.0223275146150469,-828.4196061136263,0.003127012172894,3.3251696200962695e-05,1.0,-0.0493370585576323,0.0,75.17359039931935,-1.956774329248944e-05,-3.0736584412579045e-05,42.09641579713449,-146.14225840385603,-75.73286044266459,28.65271848508655,-38.5963806677276,0.920027341157813,-122.74652943867892,0.0,-81.35280664020561,1.4546237663563311e-06,13.725654810771085,-9.416672918070814,156.13698182350555
e0747cad-8dc8-38a9-a9ab-855b61f5551d,283.0602270268168,-0.0003835605539404,0.8473002740000001,25.705861544916267,-0.1960685792862613,-153.11305330826335,57.48559441299076,1.109898389880622,-31.013356310309632,-1.1404343,0.0078435081879574,1.0,-0.1981190143675581,0.0,288.65967605822965,0.0002925843637395,0.0001786888311758,160.69533691392994,103.11123242997256,49.996872360474725,74.8063134593594,3.358050955652232,0.9816678301898516,-91.02219047739769,0.0,280.3739251855894,0.0012933714590083,-246.61638830784625,1.592753034692597,18.431853165
f0932edd-6400-3e63-9559-0a9860a1baa9,12080.365584029289,-7.838461798616044e-06,14.375,15944.289608786226,-0.0052507294815821,25496.490856611148,11835.349119988185,3.302935061446921,12551.543971373656,7.75,0.6314684472137915,1.0,-0.006183187807648,1.0,7737.059352468868,-0.0029077921774097,-0.0020924090444725,-126.29766269239803,18008.597656069276,4195.952414622514,20976.86491393928,-63914.64081002848,0.6447816477992203,-29.98040827943371,0.0,-6799.265910668984,0.0001237340077131,-2561.2225291772734,154.58691361256973,10775.229588893144
ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa,3242.186856609674,-5.522725385862413e-05,3.15000009537,4267.612084085448,-0.3856670936840865,1741.5373184404957,840.6105065639678,0.5482715124384803,1722.1068159535082,1.45000004768,0.012330084518701,1.0,-0.4008271187917795,1.0,-1000.0644013028802,-1.83043565642566e-05,-0.0008119468354656,-121.87205811827224,-1589.2180275833985,-126.47202147835893,2918.41827869673,-9578.772671242272,0.9706455317804678,-1.076777419010433,0.0,-1693.0493133973573,2.4139642758723217e-05,-2266.4027482077136,1254.3174687452215,797.1419827305081
