id,"y__fft_coefficient__attr_""imag""__coeff_11","y__fft_coefficient__attr_""imag""__coeff_4","y__fft_coefficient__attr_""imag""__coeff_54","y__fft_coefficient__attr_""imag""__coeff_13","y__fft_coefficient__attr_""imag""__coeff_44","y__fft_coefficient__attr_""imag""__coeff_12","y__fft_coefficient__attr_""imag""__coeff_33","y__fft_coefficient__attr_""imag""__coeff_25","y__fft_coefficient__attr_""imag""__coeff_19","y__fft_coefficient__attr_""imag""__coeff_21","y__fft_coefficient__attr_""imag""__coeff_45","y__fft_coefficient__attr_""imag""__coeff_9","y__fft_coefficient__attr_""imag""__coeff_18","y__fft_coefficient__attr_""imag""__coeff_27","y__fft_coefficient__attr_""imag""__coeff_48","y__fft_coefficient__attr_""imag""__coeff_6","y__fft_coefficient__attr_""imag""__coeff_53","y__fft_coefficient__attr_""imag""__coeff_16","y__fft_coefficient__attr_""imag""__coeff_29","y__fft_coefficient__attr_""imag""__coeff_36","y__fft_coefficient__attr_""imag""__coeff_5","y__fft_coefficient__attr_""imag""__coeff_57","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",y__mean_change,"y__fft_coefficient__attr_""imag""__coeff_96",y__energy_ratio_by_chunks__num_segments_10__segment_focus_0,"y__fft_coefficient__attr_""imag""__coeff_17","y__fft_coefficient__attr_""imag""__coeff_24","y__fft_coefficient__attr_""imag""__coeff_42",y__index_mass_quantile__q_0.1
141,-110.28503461024552,-349.3660671654096,-6.447843702263027,-105.84449621400329,-15.766933462219528,-93.0507256492006,-35.933340558444726,-55.969213319861865,-48.470554173778,-30.95591832980805,-41.85071716551938,-117.51688524621149,-48.52857438314828,-39.21794857989967,-21.93643148913024,-47.76095393429224,-22.6051620374431,-58.798445885168015,-41.53521769182876,-21.02707761504292,-146.58034243484332,-18.562902977266308,-0.0013026260942059,-0.0013026260942059,-18.297053184770768,0.1763512599660693,-70.5616993686171,-54.745304999386256,-27.034165948219567,0.0654166666666666
142,162.69802131544685,446.5705165581021,32.130127383293406,134.15597851542228,50.53975182670467,102.47353696142088,43.90445716441219,51.744456647854,45.492321100787976,41.99731394345325,27.518471341714893,161.1326825029837,106.68931288307331,73.19872821565068,34.86972121323266,288.29754227147214,5.9518946441413405,75.17087744540616,41.8375228641328,46.04333031944931,410.3949134553721,35.402429842686146,0.0013026260942059,0.0013026260942059,4.784335725820706,0.0359458362494302,72.84057314616138,53.17447554951066,26.77277913998625,0.1475
143,-40.37557355260261,-197.478007675462,-32.89654515794484,76.46517631023971,-8.41322673652392,-96.93730761234562,-28.6336343348979,14.357838117303956,-98.78355126851348,-28.96914781995145,45.8847200917257,-222.04459170170315,-63.384812159401285,-10.863853826511766,32.697400295140184,-273.2472600568673,-45.28231466496976,40.12491128052387,-104.52358289488532,84.0585615665557,-20.018777749864256,22.674830552778506,-0.0005210504376823,-0.0005210504376823,-2.9026831337733423,0.1023111788142184,-72.0859742475451,106.20148058704422,-58.48227022007217,0.0958333333333333
144,9.881577295428452,21.04730346681664,-3.995267894676909,69.99991915587242,10.041812881692469,88.39285155997514,1.7754788923705238,-9.195736259909058,10.554873289598294,18.138847539743363,4.12203656210002,-65.2317986806217,50.44829751990847,13.597295151261289,-3.0293174092378994,70.92566542344105,16.43446599115103,10.487285083120945,16.512495260395088,13.53359114794308,-4.971289962412458,9.153747956733335,0.0006513130471029,0.0006513130471029,15.32644747193843,0.0514872772480201,33.195582566287264,-0.3161678087958219,18.38566676921773,0.1283333333333333
145,-35.18254857981388,-31.892732158415097,-5.506403599653467,-30.75818339939144,-2.674152965927836,-41.52299145216044,3.0678952342305577,0.1431836281631495,19.087549017022297,-9.502622460087457,-8.372367665150373,40.78532495644723,-14.803140851994035,1.8249497665966663,-2.624210151069367,98.4841662253782,-1.8618896798943243,-0.7824292598231657,-11.905795298015926,-12.566180444853297,24.13148698015258,10.147991566662414,-0.0001563151313047,-0.0001563151313047,5.990090962210925,0.0818956707807689,-14.307468559721933,-7.906995904980906,7.907710523919884,0.10625
146,-224.4798687590905,-200.7665294069412,-24.14539865595444,-46.4848266731201,-22.74752205688343,-103.12758739802165,-21.66682465751004,-44.08340519071509,17.954719033211436,-26.00494701285,-13.307546828918277,-115.52494350701696,2.591556894806552,-51.020743662749695,19.4496432685218,-6.716116303250265,-27.872747723979806,-94.37441978198667,-40.68233500168782,-29.93815533121783,108.78082463623888,-17.593156715955928,-0.0010421008753647,-0.0010421008753647,-118.3188221689034,0.1354949488952638,-62.46598477175283,-73.38146428247782,-6.613045302394561,0.0825
147,-78.93511433768302,-207.0234293719865,-25.498504327235985,-19.442787377704427,18.06820205146913,-63.63907338206073,8.955100627534398,4.91370117969049,-60.72229907055332,-32.85102951190806,-20.837372656913992,-13.987560439069757,-61.66718113676619,-25.24701108962774,-9.624762540993396,-218.4369068761341,-10.783592444890818,15.321721325055002,-31.252535153525173,7.978061255504435,-468.4878363019265,-32.33565449410977,-0.0007555231346394,-0.0007555231346394,-1.6936324450511102,0.2015283619508679,-0.823820596919154,6.676412760491851,-19.68202288961331,0.06625
148,109.21279234082664,516.0475912743095,-5.676929872224805,85.54254332901462,-3.81835947085278,40.28605114763474,43.53406812964087,68.39455972074805,60.87897133879222,62.27086478620828,47.98295558080198,152.06120115490913,56.330455559294606,50.238561463599424,0.6622482429290324,203.59621017611272,37.79917498465781,60.188629280236,45.39453401399358,13.497236664893489,275.35972782683217,42.299968089040256,0.001120258441017,0.001120258441017,-4.512961561985744,0.0336861317784553,72.2296714587716,16.59110315467001,10.260783933840532,0.1516666666666666
149,143.36707284160283,101.17075533753456,-11.826809116431038,58.12811699783056,17.156389699686105,66.3652553830671,52.55130806062433,27.696722325315427,55.67597633577745,20.56072164156808,54.80897431747937,156.3963533514194,-13.4706709925315,-37.26988200108875,16.25967391210662,108.95613465765344,-29.350348610432828,17.404153047454713,91.0237341489153,-9.858256596100096,19.16946883195093,-40.193528702181695,0.0008076281784076,0.0008076281784076,37.64275470577609,0.0819327948495371,-36.952378142784426,89.02806004152855,-6.4517340673131205,0.1129166666666666
15,-407.9139336426665,-1207.998898704319,163.00512726956708,349.02944746969945,-163.53293019857068,148.24682304330014,-496.6037108958307,-398.8565067698855,-6.383614325429132,-251.76149656665297,-139.20234118060222,-249.0664396537168,18.68269248649136,-120.07951912441456,109.36549090664116,551.3614069139559,57.91248193858321,204.49521808892104,-100.77113777333132,-362.6601929267571,-128.40354337555326,21.245290794532288,-0.003188828678616,-0.003188828678616,78.29761602212255,0.1444636477717787,83.96190076819839,-497.2616253157597,-25.87889487837809,0.0825
150,-13710.424150177794,79606.86409705372,-2.97782292896909,-18998.28800111453,4646.071448170644,15392.656196040767,-651.065228704757,3900.290504303968,1210.5523898920878,4299.228145034394,8966.179679108956,-5537.785505284848,15109.688235069816,855.9060684062133,182.58766583889155,-36096.73343669724,347.5283629322207,407.3776642358087,3030.9696924208656,561.2551188845396,24490.6904856138,2157.499511180625,0.0483534806169237,0.0483534806169237,5083.230040083185,0.1814666811641771,1500.1017370557877,1415.0262620960552,608.8708262420519,0.07375
151,-30932.06010597736,-152374.47787812728,2848.2537793825745,-23845.230937292,9793.220353244627,-2346.078874690444,-3149.8518713547573,-6622.950772485414,15479.614341542852,-14968.23322748788,-8812.409349157113,-48002.13220797122,-25289.96220333397,1562.963951349176,-9965.7257819576,3946.1049149955033,-4903.515181740553,-13450.793191476148,-1485.4274604135148,-12486.636921888829,-116723.15778829913,-3293.453689057447,-0.1429762401000416,-0.1429762401000416,6714.709970894315,0.1462797971949143,-3741.918014530045,146.84212523686222,-6997.937888175533,0.06875
152,84283.71129366918,338173.10020052985,13256.533328465242,61636.013656202005,18123.692426225098,50741.703701243285,10976.25454039842,44130.591663669504,43723.0197296029,38896.851885641125,19400.46939012357,75112.71850407694,26650.441265734506,17910.765036246885,14849.349186516592,110840.7709759146,8052.946564961472,55291.36871476495,22936.913852573613,28048.636528539733,124883.19914937028,2313.4735013691525,0.8065860775323052,0.8065860775323052,4815.21424591361,0.0393097801276117,46369.13762725266,31958.431945720626,14233.441396003258,0.13125
153,-44237.96983637968,47098.523243412375,-7671.136479616543,-28767.74288228121,-7569.541511693474,-15642.189589328911,-5046.5461059359,-20175.03861396749,-24494.201212730142,-26880.97119919288,-7904.201736194821,23132.713577677347,-18146.22464723081,-12099.598380705916,222.35450091382185,-48620.0334670421,-3931.3484917006513,-19371.180251173537,-7612.544558897897,-10505.672908744264,-71201.33013784267,-10159.420938007674,-0.3105460608586911,-0.3105460608586911,-2578.3294876981654,0.1690122307562622,-21661.52619236946,-8730.647608528103,5220.59699440258,0.0708333333333333
154,27332.8099043061,-20027.087437894108,17758.101257575094,36470.29867993731,15790.139987654176,48120.70212649884,5909.529434558912,9043.17456033764,11919.47343389366,20780.359274067807,13990.29050365796,32026.82229419228,9275.87284406244,19703.7044825698,-2755.4422999158487,27178.589837963707,2369.497060841065,17454.662032552664,20156.966075685523,15611.6030261802,152310.09602704493,11837.547293461972,0.4114214255939975,0.4114214255939975,3766.385149560396,0.0446395433294737,12109.351504688337,11881.268183490558,-4357.188468019399,0.1383333333333333
155,1512.471072872817,64723.75740370365,1974.8835938790755,14924.501654728756,333.01747047941285,33687.676869216135,2691.4751081150744,9870.86004875552,2949.708715858046,7417.11133246049,-2634.9250554007003,2486.257698804521,1920.954912674943,4367.885700897036,3310.4496388358384,7288.441885646187,1651.5001726026371,12198.03845179076,2709.8902240232446,5318.67353032927,97190.79382004106,1709.214380412758,0.1617340558566069,0.1617340558566069,1872.606400381929,0.1040027353037709,21560.30512246881,7622.175730871404,7406.58365978592,0.0958333333333333
156,-12407.964808562974,77588.87217005929,1688.37026255408,-19809.90855858047,5634.605291800461,13426.399027535716,3166.364428955298,1441.7662951223317,5434.86136353748,5175.226741243068,6679.247454009347,-10328.893813710154,14894.271767350589,-4966.837580611932,-241.41110824907548,-30355.28175547032,1349.8471586056694,8440.938976514844,-2658.371399897082,2931.216796875644,31632.390254635346,1020.9890899031302,0.0175072947061275,0.0175072947061275,9675.900358146464,0.1798481786629584,243.83551778479296,-238.40871799193303,5399.687026674894,0.0741666666666666
157,-25563.41481422771,-154414.28339039258,5588.559718263269,-22245.01642111338,5367.581942865163,-1288.8532877051105,-3388.1864724147463,-5292.378422453894,13534.148461983152,-14896.249272784684,-9615.65205281971,-48405.76119827024,-23809.402792551635,-1770.9276229205911,-9034.689931176115,10593.064680076195,-4792.338828667716,-15648.212739484312,-1146.069648664783,-6760.064989553667,-117882.02006054833,-824.8455310395206,-0.1250521050437682,-0.1250521050437682,2579.315727325968,0.1445374999804047,40.6015474218782,-4912.731555780712,-1705.1916788791802,0.0691666666666666
158,86187.16505970604,332377.2996649302,7858.285428881376,58031.43655241048,19854.64292862176,43873.57751594409,6865.382174942904,38600.0159386916,46188.88359952986,34648.03690543717,21622.99857242416,76779.50244157643,30295.56634178425,19478.7257019288,7623.447798010089,108997.91838088771,11449.842940305072,54725.45799059136,22633.578012713864,30912.318162625656,128755.12496038934,10113.965006319051,0.783659858274281,0.783659858274281,6957.614920349297,0.0402226950528302,51043.0699180356,32827.051350893424,9146.6487005038,0.1304166666666666
159,-44030.06624830133,40368.66967495033,-6444.649134280537,-26072.966248742166,-6868.917160592846,-13987.629438381628,-11265.1614223558,-20017.027605799394,-22238.403428953352,-22216.00579470372,-7233.086656988447,24387.24983057181,-16766.624384361116,-9302.735774165843,-9523.653874490714,-44833.56618676369,-7001.547833506098,-16139.318373670263,-9899.265212982804,-9242.698474678076,-72694.13222679062,-6662.767243966191,-0.3438932888703626,-0.3438932888703626,3675.761897181781,0.167777588718395,-21836.95869412337,-12184.530138154572,7560.323399285101,0.07125
16,400.3508908918642,-311.2654756241976,28.48797654110933,-63.00192763855256,120.10500156595268,-26.21535096711498,-2.481198074389249,117.17138467616704,164.95804259665886,26.508946385062547,-30.28891428673498,87.25894960682004,82.06191856561,-13.506419719601734,-0.6818888778528134,-65.90342685989751,49.19603258265309,15.551123756545124,29.595830462051385,-56.129411804655184,12.988045456708932,9.392184998912583,0.0012213422259274,0.0012213422259274,73.50017238989665,0.0884362141382438,-87.8242483160062,-80.35572097953539,-171.8248018417038,0.1066666666666666
160,34680.64485167105,-10470.315351131345,16568.778718146463,54247.007077661656,15684.709393333158,36176.182115069794,6652.093205918617,15189.118236193965,9468.56354171789,24561.9710690281,-3617.762541740525,43298.7632491996,25920.5775121463,16881.50420907565,-9077.262882112416,35140.35380960064,-11495.40154120462,23180.673956056133,11080.667318127247,10095.857372902685,156593.10324366935,12684.030840690531,0.3413922467694872,0.3413922467694872,87.3061662447517,0.0443833985285417,11748.854718872686,14445.57351190084,-5869.54397915523,0.13875
161,3287.1643505845987,58982.49827767188,3258.0442100556884,6302.545953829175,-304.6540244244163,33105.277629789096,3555.24883656335,9214.659615150067,3982.504414072848,3160.6205486708686,3104.818736795037,-1459.6886390798504,897.9757654979246,7314.997952115935,3890.874007197185,6154.376808627023,484.7535673734764,8924.246385548959,4827.36853394012,5046.7250265049925,95446.14552462156,279.2273018088426,0.0967069612338474,0.0967069612338474,-623.1675608238986,0.1060307644231735,15078.276117636757,8344.262215474222,5944.16378323515,0.095
162,-809.9773243442586,1705.7446589120873,-135.60025400054417,-2497.644527033408,-242.78159464597428,-56.676901675549104,852.2399827217865,491.9133947994069,-387.1374501071448,172.46015718687653,607.8192024959421,-490.16841982419385,975.0547464955392,-515.8315305769598,739.0782743303321,-2612.940832928988,194.39213517483432,330.1105331250608,132.93378306213742,194.99731621229387,973.485552971062,-146.50219804393743,-0.0026677782409337,-0.0026677782409337,267.94681899919374,0.1472371023975825,-447.6808364924268,-59.484167151346,62.57434747946036,0.0829166666666666
163,1208.0991710321755,3491.291029438444,-93.35286631464488,5587.315183945564,931.3362958890056,3803.923471642856,1943.6518831968688,2092.834342132822,1211.568453601236,1064.5642478592729,1135.1814675680855,-1164.2490483173397,2651.019808433008,2687.9906389970056,423.3020188821396,10089.984236513215,551.7593878500145,-618.9819285129461,1330.3024652770496,598.1821974685543,6189.169543850521,948.6075306272172,0.0290912880366819,0.0290912880366819,440.4793172282847,0.0505543434617544,1886.5377178430424,1229.8421940860817,-44.39489010692452,0.1354166666666666
164,-871.4039561780428,-477.6415187585998,-455.5129499874964,-1547.2830394217783,-660.6154329382807,-1717.754918136089,-297.15787262678174,345.3752807679748,-302.479183310189,-974.7125161109497,348.2454168596503,-4751.4444093209495,-3796.132639449961,-607.1125045582669,-292.78845097432315,5074.913527714523,-945.9798029585432,-1427.8880846529582,-315.115694457813,67.22119833725093,-7399.573567716719,-1110.575218803093,-0.0168653605669028,-0.0168653605669028,-448.4396688749315,0.0957215594188176,732.7573100555674,-1015.9112768156016,583.1752311529826,0.1016666666666666
165,-5200.820079567499,-2193.2363540900888,-254.83257546822745,-2229.166783857031,-754.7184427555674,-3069.1631117559423,-1827.7060909071247,-968.1474543970158,-1824.866719551861,-1743.5528241755214,-637.7461319724011,-1343.6615538917258,-1316.7633408924212,-982.066111281836,-1000.8272825780414,934.4231630661284,-361.8755128477329,-1455.162575153032,-1582.8472238110216,-449.531638825521,-1371.38679754241,-344.6852361964502,-0.0361150479366402,-0.0361150479366402,-499.57406764913856,0.163643080127956,-3379.317782747477,-694.2844458267396,-505.89509504712805,0.0758333333333333
166,1894.666838806664,-3791.880081963701,745.8323954566097,-375.16212944833046,162.6251029487418,-921.8687961435814,344.2298248848811,613.2124288308025,513.6150567434588,-365.330700236108,-499.14117139701136,2431.3566322769707,-270.03327017395577,56.175600003912265,-386.2231537809454,-82.41677438600117,186.5722311057513,63.35506350642693,-205.28616005042,603.7023084255021,-3445.146212116845,-134.4653699093975,-0.0019633180491871,-0.0019633180491871,-544.084706708854,0.0647455344603716,-214.89241864181028,93.08742242114798,578.1710001701267,0.1266666666666666
167,1462.8390493653822,3622.210967752791,-36.11788657209348,-479.362144566213,157.0010070717168,-336.6444784751182,460.0662054895068,-283.2411382736075,-42.2686865234133,-306.7327846855318,309.1592949724442,846.417250084848,1404.654392803168,232.87471097149407,443.69821946312766,2121.2223486825933,-270.9853987135707,672.3247214992166,-221.06506856495648,-253.2144867592561,488.9411856576014,97.13733986465635,0.0029637348895373,0.0029637348895373,262.0868280223817,0.111744910091691,-637.729479508522,349.43094337881155,-366.5567529833934,0.0945833333333333
168,-3140.644568661486,82262.3023533989,4898.930037119799,-15556.719209630144,4718.69275435879,5083.734818848909,-226.29677229793376,96.76133142740936,-8853.190354747245,-547.9663388553461,957.6024776435248,-554.964977299353,13218.625847519754,-2470.259495677784,35.170834244229866,-37352.17574258663,-3583.833288970755,5735.106275273929,6411.945014005547,784.8191776786666,30568.2623737566,1216.3108827160202,0.0646102542726135,0.0646102542726135,286.07215690406167,0.1728224460272469,5587.683079695089,-1573.5462223300665,4617.408774049836,0.075
169,-25171.74812077175,-124973.15310603856,198.4618904087015,-22999.154212696347,4485.447869208093,-9731.292776370592,-8363.727705425426,-5033.883435497418,13635.352937388576,-16537.710810388733,-2358.1833216875857,-44922.081237284736,-28074.06259690672,656.281486075635,-3669.051564904101,7058.83387838156,-3043.9057733306568,-13488.88239570064,-1340.9060813693195,-13860.99730442048,-112534.29102540694,2461.9472364477224,-0.1588161734055856,-0.1588161734055856,4300.970906034303,0.1389446652221758,-1604.544581600661,-6480.551349751823,-1006.5375834287725,0.0716666666666666
17,-347.90100384379684,203.9703982927013,-107.98370527433532,-157.1129554918112,95.82075348362277,-105.39041150872848,175.9900270615023,-198.17047167872832,-109.64120638711984,-200.36037089451992,45.2076718670149,29.03560678138317,-38.21818013574896,11.778491283391098,166.93144002196,62.17773616801112,-59.96703999036813,38.0929424201898,415.1544957273185,153.73238539737733,336.73232011058315,-130.9809658832409,-0.0018340975406419,-0.0018340975406419,-141.96635902802194,0.1015493963964662,-118.7946622686466,-56.69752774730246,16.764108407331236,0.1
170,60218.33163874486,244949.1049238436,22356.873362689163,59657.1029495568,30290.30074367263,53003.138361735575,4236.57784459794,41196.69363327576,56922.93599846383,29499.89094545829,15919.96625581276,80111.3572218497,12512.790613041789,21489.236462270725,9400.371783973407,26311.012214249007,6727.578514464427,40053.23838593587,29968.78202051028,20701.929733623347,182834.5637775006,5341.523248779915,0.7357232180075032,0.7357232180075032,5738.970313217056,0.0390519077180031,53124.05360665991,28050.174436885703,8330.224119638215,0.1329166666666666
171,-8241.75488880809,214478.92952307372,-893.7170746520335,5349.363794084748,3975.6600254470936,-8112.721825509285,6158.185221416118,512.1880409788002,7478.091418158743,-3633.9678774668414,-3279.1300670137225,-22786.97153432655,-6410.920494432341,-1835.774861127436,1831.5186873254515,-34870.16429396263,770.7589361145152,-4078.389476430985,-2012.625353999737,-4487.586256995031,123004.46386072032,3990.274215559019,-0.0741975823259691,-0.0741975823259691,-2705.0340518516823,0.1560834866258227,-1767.0809581228898,-7633.839559263612,38364.42850410582,0.07375
172,55027.00317411184,67454.6061652023,8988.940303778212,63250.60932538127,18764.680479123337,68317.83788763049,19268.04246344824,9157.974472329546,24287.13764210602,22593.299302688385,13206.21547121648,69151.20151418277,10500.800535739509,21027.509154710853,11135.521553529095,35977.23278699388,9889.203428000546,35851.448902460674,18360.17288848146,7219.532981528374,221297.3952849172,7496.6787605552945,0.5202167569820758,0.5202167569820758,2055.878432293769,0.0173357694248263,16335.654514441943,24321.13362493846,8175.204093028014,0.1775
173,-595.4825755963647,31509.10480827129,-5802.6849776021645,11090.30330075776,8358.653229858239,43682.61876321339,8462.112057233933,-8294.873219607865,21827.60097462525,11356.406254791686,5357.5892568489735,-84.402709608137,-14771.559515426208,6226.89214440888,-4802.180729954916,37111.222852171726,2862.110126635007,13697.610586564557,7430.027497912286,3954.696599598244,136067.9220369183,9616.227638665445,0.1904960400166736,0.1904960400166736,8008.822373679501,0.0842097334839275,-11773.997155913015,-3821.486828338522,1954.0726557957444,0.1054166666666666
174,-690.3284773477628,1178.5209054915945,-48.3959619888081,-2876.912537341914,-63.7915907181977,-1461.7603980289905,746.8144485932091,-145.44814220257973,-590.5526886540381,-152.33716093733602,423.093643064537,134.44506183228054,291.8086176281912,-71.11614060558516,893.423949617985,-1916.291028057084,340.7918675964181,1190.301947365399,517.4703065928757,379.02824747946073,2056.449387012469,-226.2837051899216,-0.0015298040850354,-0.0015298040850354,146.5129566742355,0.1391636983472669,524.8122300703526,-399.66520340395925,364.75944421450833,0.0854166666666666
175,475.6718881119913,3301.4148947161507,-617.1154422368279,5978.844110367207,862.0912023888947,3886.627428443421,2306.626754630357,2419.179567808451,1158.8637939218772,1194.7552080519638,590.3088717115929,-1508.7951807771417,2780.683239850196,2134.793113352044,110.84606222078864,10248.498870161604,628.4315211849896,-516.6622865942002,1430.7633488841532,656.2642205261996,5720.56071602908,932.834814616164,0.0214214255939974,0.0214214255939974,292.5488933095454,0.0514382191496876,2105.6296816962176,860.5654485133892,-483.381776936175,0.13375
176,-947.261273360765,-1885.1324506815272,-22.411545614461204,-1528.4202270326805,-26.90260275843948,-2589.896826864568,-411.5344781026591,273.3609523830826,424.16018888626,-1571.3408526994483,-69.57168573753549,-4240.939864538965,-3713.242467227017,-582.5325576162271,321.7767886771882,5802.013648297318,-324.1494719710149,-2131.539123468613,-1262.3041559021958,519.3608591223665,-7530.528285639103,-591.8123641508425,-0.0171988328470195,-0.0171988328470195,127.2798354190913,0.0907624611021414,1200.264808768717,-1295.93435842819,423.8583648055404,0.10375
177,-5300.234031738416,-2546.877790797544,-241.7534676628543,-2248.159026270396,-837.4958560202077,-2866.625483890154,-1824.6855423052968,-769.4293889650033,-1617.8262427232726,-1873.2624935646047,-726.8281123365671,-900.947945594305,-759.414689464957,-432.24441346242605,-701.5517118741466,638.6957860761868,-79.12354256156043,-1183.609528951314,-1329.9798041478105,-612.1295920781403,-1641.2171880276169,-428.3486473988596,-0.0364443518132555,-0.0364443518132555,-450.4598961266284,0.1660228168647317,-3630.951462388783,-494.128426216007,-554.2872860755706,0.075
178,2482.470016424574,-4017.586992915221,-21.923891143178352,-113.60330140041646,-199.5800986635426,-1076.8089906568366,583.9231183076156,889.0626880638106,785.7106676616871,-375.3006326724529,-667.7931191607247,1881.832959757395,-375.2995380667943,-166.517135032744,-472.1679535933326,262.07224022085245,33.20078646272174,-141.30007202333405,-147.3246190601975,226.9697450642577,-3826.6022631824303,-217.3092651272899,0.0041558982909545,0.0041558982909545,-131.54502067774507,0.0662691246678894,-421.1474246015788,304.4016688780115,237.58096795746764,0.1254166666666666
179,1685.4354164315057,3842.9871129599874,95.5375128356545,-337.37165243832817,752.4284229921766,-182.31241009671209,555.3153409314766,98.46003789659896,414.1238984738629,-123.4073175439031,310.6198269160748,872.9702971375389,1920.525631716736,591.4487644278518,167.6923051196955,2531.859742058373,-424.0878988515227,324.1745788703604,318.41298446748453,-88.72128198811542,1637.366660616817,-279.3567845898981,0.0031596498541058,0.0031596498541058,248.00827017957525,0.1078080302917362,86.59660289076561,281.4816036470187,216.1226526814185,0.09625
18,-96556.69267322724,110223.8135898037,-14298.781002339709,-89426.33014171835,-26166.1564640176,-78576.87719871267,-29511.35307886473,-50556.59802557102,-71836.1175568087,-49488.82675487383,-22721.919439622296,-51720.52942730151,-50146.96316933712,-47641.35450400454,-23304.633846727047,27239.934258675243,-23365.707712620213,-54454.80217026346,-28420.0075100315,-27078.034909167247,157550.2855755417,-21212.962976973497,-1.0687786577740723,-1.0687786577740723,-17190.133448915865,0.1533482467134387,-72736.60311407672,-31141.059233997563,-23876.32607998397,0.0725
180,-3949.751950463705,88327.59482628756,1954.2652409627367,-9513.688738331157,5201.932361176339,7426.54576242007,5277.809617573874,4150.23854661008,-16427.409402448488,-856.3580859318358,6906.392523622435,-8240.236284618752,16651.970898789023,-959.3053212726276,1108.8759594116757,-42963.11225149623,-2314.672444100588,3131.671109266028,-1648.5159264124804,-1149.0287825554524,-792.7750318331683,3306.163772019373,0.0291788245102125,0.0291788245102125,761.9071859112574,0.1822632079542909,1996.8937208746524,4595.598783059622,942.6796636637408,0.0733333333333333
181,-24158.77676776398,-127767.38368382162,-187.7594789060776,-18390.16257713828,2656.383397485323,-4667.492971370397,-2604.3005639340345,-8806.404336325808,9576.14033525824,-20434.14974763438,-2096.7228896602765,-40403.02929846203,-28012.44689867034,-4094.6453129587658,-4203.882296948323,8666.528143846219,-9692.069318387175,-14975.032703242769,1055.6399278021167,-9063.451893961264,-121907.31864038884,63.11095018246124,-0.2288453522300958,-0.2288453522300958,-1651.7867847338866,0.1413946475783327,-5869.50656309324,-9041.65436751614,-7566.139310022307,0.0708333333333333
182,59930.37913971714,250023.4274189749,13166.461693877594,57417.69396755462,28085.48049414777,49422.41378612841,8303.757323806125,41364.42206972852,62720.96925910247,26070.20698626955,4096.679143656863,82091.47481382501,13749.193731947296,20263.02940057503,16808.4972828939,23639.48105253633,17918.081871681665,40111.94496650582,36617.76665211834,13840.120256525108,178729.46896502475,2890.233593911281,0.6907044601917466,0.6907044601917466,7213.566924541543,0.0400188609432486,49993.18213558776,35335.86376750143,4457.699870509801,0.1320833333333333
183,-11854.361675725624,211729.96960674785,-5564.553306406126,-239.1714308409504,-578.8001645802633,-11190.09918933138,-1722.916392341272,-4474.915909727781,2282.0901795807126,-1297.3733629243743,-850.0416724990098,-18826.230330668343,-6197.014248905303,-97.35682962580768,-4608.617856170564,-33512.78276679288,-4087.624659592368,-5767.710071081945,-10345.788891475358,-8473.06579560721,113762.57930867164,3764.949680431965,-0.1333889120466861,-0.1333889120466861,787.2214925322153,0.1568388773236737,-5091.003034474341,-6481.420087457744,37125.62987210878,0.07375
184,62170.13495913928,78084.03237063283,12034.814708093483,50780.51510890108,20597.87472838237,62664.77466704306,16576.017553811587,17767.75567684885,22190.31894970363,23344.13661364429,9924.86720801584,63638.62561061455,15093.768862504534,25758.16566958188,15760.67121726638,43297.97294808328,6083.232262376441,26255.66584326713,28470.28083779416,11945.867515616144,214891.0570491508,14180.74741563319,0.58274280950396,0.58274280950396,4442.875691193556,0.016787055131229,22811.478950470264,14073.487114619038,-3686.573574473682,0.1775
185,-1990.988592646544,43206.84517782241,3372.891454511079,14212.25019603356,11314.029485734924,46381.99560837539,4875.504231976782,-6836.208999108887,21696.08542487822,13647.604784680476,6746.632472960427,4871.372907477939,-7095.6529197650725,12970.622498911427,369.72610005459865,32869.44761830971,1823.51600256604,16191.292426181564,7402.339973010297,5429.477964101492,143116.0247680947,1405.9597837959482,0.1675698207586494,0.1675698207586494,-5550.237279061699,0.0825272682031006,-6248.3898866204045,-870.2738103750513,3007.700706594536,0.10625
186,6208.2268784457965,324682.5118303255,-6160.67645182424,24933.62576523208,-3155.76713478989,100039.19081201326,6221.936544158629,16975.47358635878,37315.69346157942,15709.922908741148,18380.455426742345,-3943.447224727159,74026.05025676396,-18408.39667449866,7896.9297644498365,-34843.90642840814,20022.54870794821,97529.28784426698,-8186.380400194987,-14280.27059015914,391109.5985833645,2571.0449120722824,0.0475197999166319,0.0475197999166319,-8542.285251748934,0.1644514868163182,-3426.21996645901,-8624.118189103609,34465.62199925797,0.07625
187,3061.9059565001794,145300.05754639723,4737.95653653664,220535.17334375612,68580.06671431231,156467.69191395846,105517.84951065312,97146.90839925536,193635.15793352533,91396.44475197128,59921.31550379076,411876.63071684,61155.04236276993,-12814.589520316262,41780.83450081467,447166.215068708,-3330.576474807721,142079.3440426314,65871.66402205755,40075.02855239724,613108.1626086426,58850.43421612799,1.897874114214256,1.897874114214256,17645.49976421811,0.0077710297920513,26978.550863225908,69229.62885081003,-3609.841437695255,0.1991666666666666
